Packet No,App TimeStamp,Sensor TimeStamp,Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Pz (uV),P4 (uV),O1 (uV),O2 (uV),ref (uV),AccX(mg),AccY(mg),AccZ(mg),Event A,Event B
,102,10,-1812,-5217,-8739,-18377,,,,,,,,,,,,3,,,,,
,181,-9,-416,-1385,-2712,-849,,,,,,,,,,,,-7,,,,,
,-478,-13,46,92,-106,907,,,,,,,,,,,,8,,,,,
,-18,-9,430,1198,2577,-4886,,,,,,,,,,,,12,,,,,
,1344,-3,1761,5156,8782,18732,,,,,,,,,,,,-15,,,,,
,1554,,419,1436,1909,17977,,,,,,,,,,,,2,,,,,
,-1974,-4,30,13,-385,8460,,,,,,,,,,,,-1,,,,,
,-784,18,-413,-1161,-2169,-4713,,,,,,,,,,,,1,,,,,
,810,-19,-1812,-5283,-7982,-37037,,,,,,,,,,,,8,,,,,
,3190,,-473,-1462,-1869,-17269,,,,,,,,,,,,5,,,,,
,-3857,16,-12,-5,-297,9091,,,,,,,,,,,,,,,,,
,121,-18,471,1259,1649,14111,,,,,,,,,,,,5,,,,,
,85,-12,1834,5332,8321,28139,,,,,,,,,,,,-20,,,,,
,-175,14,444,1111,2189,-1714,,,,,,,,,,,,-2,,,,,
,208,-1,-39,566,1622,-998,,,,,,,,,,,,-3,,,,,
,-70,-27,-483,-1765,-3354,-2830,,,,,,,,,,,,13,,,,,
,4140,1,-1768,-5092,-8631,-19182,,,,,,,,,,,,10,,,,,
,-3845,-16,-395,-1307,-2349,-7999,,,,,,,,,,,,-11,,,,,
,-401,-3,3,-68,402,-10466,,,,,,,,,,,,-5,,,,,
,363,-1,413,1178,2539,-4186,,,,,,,,,,,,8,,,,,
,-24,18,1770,5268,8185,37130,,,,,,,,,,,,-10,,,,,
,1278,-28,474,1419,1746,18895,,,,,,,,,,,,-4,,,,,
,-1463,11,35,76,-166,1840,,,,,,,,,,,,16,,,,,
,496,,-457,-1285,-1605,-15744,,,,,,,,,,,,10,,,,,
,-146,-11,-1826,-5315,-7975,-38568,,,,,,,,,,,,-17,,,,,
,-731,1,-475,-1360,-2497,-663,,,,,,,,,,,,-2,,,,,
,572,-21,14,16,-472,9783,,,,,,,,,,,,6,,,,,
,-99,1,490,1297,1905,7503,,,,,,,,,,,,4,,,,,
,-515,-1,1789,5181,8869,19325,,,,,,,,,,,,-6,,,,,
,265,2,409,1336,2630,-1538,,,,,,,,,,,,11,,,,,
,505,-3,-15,34,-258,7688,,,,,,,,,,,,-5,,,,,
,590,3,-435,-1222,-2460,3361,,,,,,,,,,,,-11,,,,,
,-1005,-2,-1758,-5140,-8592,-24982,,,,,,,,,,,,7,,,,,
,-38,-10,-423,-1415,-1845,-20298,,,,,,,,,,,,4,,,,,
,38,-20,-45,-105,448,-23931,,,,,,,,,,,,,,,,,
,354,17,422,1233,1846,12970,,,,,,,,,,,,10,,,,,
,-420,5,1805,5231,7993,63878,,,,,,,,,,,,-21,,,,,
,384,-23,484,1511,2008,22861,,,,,,,,,,,,6,,,,,
,130,4,7,-43,345,-16256,,,,,,,,,,,,-5,,,,,
,-375,-4,-489,-1471,-1847,-31125,,,,,,,,,,,,-1,,,,,
,-314,-13,-1814,-4679,-7580,-26093,,,,,,,,,,,,-2,,,,,
,491,13,-431,-1945,-3803,-5649,,,,,,,,,,,,4,,,,,
,3743,,42,283,138,6893,,,,,,,,,,,,2,,,,,
,-3853,,448,1194,2451,-4508,,,,,,,,,,,,-1,,,,,
,-341,-31,1755,5126,8901,22666,,,,,,,,,,,,2,,,,,
,380,22,419,1445,2052,26225,,,,,,,,,,,,2,,,,,
,-324,-5,24,5,-424,16554,,,,,,,,,,,,-1,,,,,
,652,-17,-419,-1148,-2250,-762,,,,,,,,,,,,-1,,,,,
,-655,,-1786,-5261,-8124,-55202,,,,,,,,,,,,2,,,,,
,28,3,-470,-1484,-1758,-40418,,,,,,,,,,,,3,,,,,
,311,-2,-19,16,-136,8214,,,,,,,,,,,,-5,,,,,
,27,-2,468,1235,1610,28302,,,,,,,,,,,,1,,,,,
,-124,1,1832,5322,8229,52887,,,,,,,,,,,,2,,,,,
,91,-18,448,1371,2509,7989,,,,,,,,,,,,3,,,,,
,-44,,-32,-73,518,-23214,,,,,,,,,,,,5,,,,,
,-52,17,-491,-1220,-2191,-83,,,,,,,,,,,,-6,,,,,
,219,1,-1770,-5233,-8852,-26144,,,,,,,,,,,,3,,,,,
,-179,-18,-406,-1317,-2521,-12660,,,,,,,,,,,,-8,,,,,
,-441,-24,1,-35,283,-13241,,,,,,,,,,,,1,,,,,
,409,,424,1163,2658,-16319,,,,,,,,,,,,9,,,,,
,-9,24,1763,5233,8276,55004,,,,,,,,,,,,-5,,,,,
,-122,-6,445,1426,1761,42176,,,,,,,,,,,,1,,,,,
,-362,-31,50,81,-222,9209,,,,,,,,,,,,-8,,,,,
,938,-1,-439,-1257,-1757,-19519,,,,,,,,,,,,10,,,,,
,-367,-1,-1818,-5536,-8283,-76582,,,,,,,,,,,,,,,,,
,-522,-2,-484,-808,-1295,-10930,,,,,,,,,,,,-13,,,,,
,132,-2,9,-489,-1365,17947,,,,,,,,,,,,9,,,,,
,123,2,489,1414,1960,16743,,,,,,,,,,,,3,,,,,
,2049,-12,1808,5273,8807,40519,,,,,,,,,,,,-4,,,,,
,-1912,22,425,1317,2728,-5097,,,,,,,,,,,,-7,,,,,
,-101,-11,-39,17,-73,4850,,,,,,,,,,,,-8,,,,,
,1787,-11,-440,-1249,-2501,14160,,,,,,,,,,,,5,,,,,
,-251,-16,-1770,-5162,-8729,-39245,,,,,,,,,,,,5,,,,,
,825,10,-428,-1401,-2010,-31141,,,,,,,,,,,,13,,,,,
,431,-14,-16,-88,556,-24964,,,,,,,,,,,,,,,,,
,-2633,-13,418,1253,2066,12694,,,,,,,,,,,,-5,,,,,
,-548,-3,1793,5225,7976,68196,,,,,,,,,,,,-5,,,,,
,68,15,493,1498,1917,27010,,,,,,,,,,,,,,,,,
,1,,4,14,223,-9087,,,,,,,,,,,,-5,,,,,
,-243,-9,-488,-1354,-1457,-30865,,,,,,,,,,,,4,,,,,
,676,,-1830,-5225,-8475,-41729,,,,,,,,,,,,10,,,,,
,-149,-2,-425,-1398,-2733,2124,,,,,,,,,,,,-3,,,,,
,524,2,48,82,-285,7819,,,,,,,,,,,,-7,,,,,
,-501,-33,467,1237,2315,-1120,,,,,,,,,,,,,,,,,
,-121,27,1773,5134,8998,21741,,,,,,,,,,,,-4,,,,,
,346,-29,417,1433,2157,21688,,,,,,,,,,,,,,,,,
,-304,7,-9,16,-465,22564,,,,,,,,,,,,-8,,,,,
,-949,-1,-413,-1169,-2300,394,,,,,,,,,,,,7,,,,,
,340,2,-1791,-5235,-8245,-53659,,,,,,,,,,,,5,,,,,
,1454,10,-452,-1504,-1725,-43041,,,,,,,,,,,,-7,,,,,
,-1404,3,-27,-205,-380,-3720,,,,,,,,,,,,-9,,,,,
,764,-13,461,1856,2823,36015,,,,,,,,,,,,11,,,,,
,-132,-2,1820,4692,6976,47965,,,,,,,,,,,,,,,,,
,1381,2,466,1608,2721,11560,,,,,,,,,,,,1,,,,,
,-1210,18,-20,-61,599,-20470,,,,,,,,,,,,4,,,,,
,-324,-12,-506,-1258,-2019,-7133,,,,,,,,,,,,-2,,,,,
,51,-2,-1797,-5234,-8870,-23177,,,,,,,,,,,,12,,,,,
,148,-11,-392,-1314,-2583,-8369,,,,,,,,,,,,-2,,,,,
,-88,4,25,22,158,-7350,,,,,,,,,,,,-5,,,,,
,-289,-21,421,1130,2646,-16500,,,,,,,,,,,,-3,,,,,
,375,-2,1759,5205,8482,44206,,,,,,,,,,,,2,,,,,
,-409,1,460,1448,1796,41173,,,,,,,,,,,,-3,,,,,
,76,2,25,69,-337,10641,,,,,,,,,,,,3,,,,,
,47,-4,-447,-1229,-1882,-14573,,,,,,,,,,,,-4,,,,,
,385,,-1810,-5323,-7865,-70547,,,,,,,,,,,,-5,,,,,
,-286,,-462,-1405,-2240,-23617,,,,,,,,,,,,13,,,,,
,-539,-32,-15,15,-432,22262,,,,,,,,,,,,-2,,,,,
,511,,494,1277,1760,19772,,,,,,,,,,,,2,,,,,
,-122,4,1816,5287,8627,41113,,,,,,,,,,,,-2,,,,,
,335,3,417,1324,2748,-4803,,,,,,,,,,,,,,,,,
,-202,,-43,-40,21,-2906,,,,,,,,,,,,-11,,,,,
,94,-21,-444,-1245,-2477,13953,,,,,,,,,,,,4,,,,,
,-368,24,-1752,-5151,-8697,-34504,,,,,,,,,,,,2,,,,,
,593,-19,-415,-1367,-2166,-24645,,,,,,,,,,,,-1,,,,,
,-370,,-36,-76,557,-25535,,,,,,,,,,,,-12,,,,,
,459,,420,1168,2080,2642,,,,,,,,,,,,19,,,,,
,-967,-19,1809,5177,7945,64290,,,,,,,,,,,,1,,,,,
,481,4,478,1883,2638,38297,,,,,,,,,,,,-13,,,,,
,-413,-20,8,-454,-876,-9441,,,,,,,,,,,,-7,,,,,
,228,21,-476,-1156,-1145,-29804,,,,,,,,,,,,-3,,,,,
,-214,-4,-1824,-5264,-8265,-48659,,,,,,,,,,,,23,,,,,
,222,4,-447,-1391,-2698,3356,,,,,,,,,,,,-10,,,,,
,-409,-18,35,94,-341,10813,,,,,,,,,,,,-2,,,,,
,104,1,469,1252,2156,4144,,,,,,,,,,,,13,,,,,
,101,,1774,5130,8978,20773,,,,,,,,,,,,-2,,,,,
,-60,-18,407,1405,2329,11901,,,,,,,,,,,,-8,,,,,
,603,-13,7,31,-393,20873,,,,,,,,,,,,7,,,,,
,16,9,-408,-1208,-2364,4058,,,,,,,,,,,,,,,,,
,121,-8,-1774,-5180,-8370,-47396,,,,,,,,,,,,-12,,,,,
,-263,8,-473,-1486,-1720,-40313,,,,,,,,,,,,1,,,,,
,553,5,-45,-56,146,-6528,,,,,,,,,,,,13,,,,,
,-260,-13,443,1251,1647,27245,,,,,,,,,,,,-2,,,,,
,144,,1839,5304,8114,56900,,,,,,,,,,,,-1,,,,,
,-27,-1,483,1479,2239,15960,,,,,,,,,,,,,,,,,
,-581,-21,-22,-108,530,-22699,,,,,,,,,,,,2,,,,,
,-24,22,-496,-1249,-1823,-15472,,,,,,,,,,,,-9,,,,,
,-56,-9,-1802,-5221,-8856,-24991,,,,,,,,,,,,-1,,,,,
,155,-13,-406,-1352,-2612,-6195,,,,,,,,,,,,-5,,,,,
,463,-9,23,21,14,-2718,,,,,,,,,,,,,,,,,
,-623,9,437,1161,2665,-13356,,,,,,,,,,,,10,,,,,
,299,27,1761,5195,8630,36387,,,,,,,,,,,,-14,,,,,
,-289,-54,447,1217,1387,35592,,,,,,,,,,,,15,,,,,
,-184,17,25,675,802,18094,,,,,,,,,,,,5,,,,,
,465,,-430,-1762,-3081,-11809,,,,,,,,,,,,-3,,,,,
,-475,-19,-1828,-5210,-7656,-68562,,,,,,,,,,,,-6,,,,,
,305,5,-472,-1384,-1954,-30345,,,,,,,,,,,,1,,,,,
,199,-5,5,14,-392,20256,,,,,,,,,,,,8,,,,,
,-154,-10,485,1279,1704,23333,,,,,,,,,,,,-6,,,,,
,500,,1826,5278,8408,45683,,,,,,,,,,,,-4,,,,,
,-183,1,414,1357,2743,-3297,,,,,,,,,,,,5,,,,,
,2537,9,-39,-53,225,-10830,,,,,,,,,,,,-1,,,,,
,-3850,-33,-460,-1219,-2381,13377,,,,,,,,,,,,-7,,,,,
,4976,25,-1753,-5196,-8815,-32586,,,,,,,,,,,,-2,,,,,
,-1831,-21,-417,-1340,-2284,-20986,,,,,,,,,,,,4,,,,,
,667,12,-15,-58,550,-21796,,,,,,,,,,,,1,,,,,
,1000,-13,410,1179,2329,-4619,,,,,,,,,,,,2,,,,,
,-3916,-12,1782,5251,8073,65845,,,,,,,,,,,,-1,,,,,
,50,,478,1449,1783,34611,,,,,,,,,,,,1,,,,,
,-595,,25,75,-20,1670,,,,,,,,,,,,7,,,,,
,-180,,-456,-1339,-1494,-30476,,,,,,,,,,,,-4,,,,,
,-70,-22,-1825,-5290,-8179,-59959,,,,,,,,,,,,2,,,,,
,573,-4,-459,-1370,-2627,-1810,,,,,,,,,,,,-2,,,,,
,148,7,19,44,-375,15989,,,,,,,,,,,,2,,,,,
,-219,-11,490,1294,2031,9342,,,,,,,,,,,,3,,,,,
,-123,8,1785,5136,8924,25494,,,,,,,,,,,,5,,,,,
,287,-8,410,1381,2523,4871,,,,,,,,,,,,-7,,,,,
,907,,-22,9,-368,18463,,,,,,,,,,,,4,,,,,
,-323,13,-405,-1358,-2747,3298,,,,,,,,,,,,,,,,,
,110,-2,-1783,-4629,-7464,-37284,,,,,,,,,,,,2,,,,,
,142,-33,-447,-1998,-2825,-44044,,,,,,,,,,,,3,,,,,
,3030,4,-38,105,664,-12495,,,,,,,,,,,,-7,,,,,
,-2018,17,443,1241,1742,25014,,,,,,,,,,,,-13,,,,,
,-1366,12,1831,5227,7987,59013,,,,,,,,,,,,-5,,,,,
,-90,-46,474,1638,2363,20144,,,,,,,,,,,,20,,,,,
,-527,17,-22,-205,201,-21058,,,,,,,,,,,,-5,,,,,
,247,-13,-495,-1276,-1581,-20168,,,,,,,,,,,,-8,,,,,
,-286,-1,-1797,-5200,-8747,-21917,,,,,,,,,,,,8,,,,,
,-70,1,-414,-1379,-2686,-1233,,,,,,,,,,,,5,,,,,
,378,,20,72,-104,728,,,,,,,,,,,,-11,,,,,
,16,-22,439,1168,2555,-5879,,,,,,,,,,,,4,,,,,
,-240,5,1774,5179,8844,21876,,,,,,,,,,,,-3,,,,,
,-106,,430,1419,1831,21620,,,,,,,,,,,,-2,,,,,
,150,-15,15,45,-396,9878,,,,,,,,,,,,6,,,,,
,991,15,-416,-1176,-2137,-5266,,,,,,,,,,,,6,,,,,
,-1178,-13,-1804,-5313,-7980,-42597,,,,,,,,,,,,-13,,,,,
,9,13,-478,-1464,-1880,-20985,,,,,,,,,,,,-10,,,,,
,5060,-5,-2,25,-331,10526,,,,,,,,,,,,25,,,,,
,-3857,-52,482,1277,1688,16687,,,,,,,,,,,,-5,,,,,
,-430,42,1807,5303,8321,32684,,,,,,,,,,,,-1,,,,,
,-48,-18,441,1372,2679,-908,,,,,,,,,,,,-1,,,,,
,372,,-43,-82,408,-10426,,,,,,,,,,,,-4,,,,,
,-519,,-470,-1236,-2368,4619,,,,,,,,,,,,4,,,,,
,2385,1,-1764,-5240,-8919,-21720,,,,,,,,,,,,-1,,,,,
,-2861,-1,-420,-1403,-2597,-7600,,,,,,,,,,,,3,,,,,
,-80,,,438,1398,-6018,,,,,,,,,,,,-4,,,,,
,147,-34,432,609,1453,-15023,,,,,,,,,,,,,,,,,
,147,,1757,5438,8493,43947,,,,,,,,,,,,-1,,,,,
,-614,-14,481,1439,1795,22993,,,,,,,,,,,,6,,,,,
,172,-5,35,85,-168,2804,,,,,,,,,,,,2,,,,,
,106,-2,-466,-1303,-1587,-18028,,,,,,,,,,,,-8,,,,,
,1448,-9,-1824,-5288,-7985,-44222,,,,,,,,,,,,4,,,,,
,-1222,-3,-446,-1382,-2534,-2004,,,,,,,,,,,,-2,,,,,
,-187,14,22,17,-413,11354,,,,,,,,,,,,3,,,,,
,164,,473,1309,1916,8692,,,,,,,,,,,,,,,,,
,-143,-3,1793,5157,8819,21591,,,,,,,,,,,,-5,,,,,
,-269,-8,409,1337,2657,-1132,,,,,,,,,,,,9,,,,,
,386,,-7,45,-228,9908,,,,,,,,,,,,-14,,,,,
,-60,-19,-444,-1232,-2465,5418,,,,,,,,,,,,11,,,,,
,1664,5,-1747,-5173,-8609,-30287,,,,,,,,,,,,9,,,,,
,-1023,-5,-466,-1421,-1895,-23268,,,,,,,,,,,,-10,,,,,
,769,-12,-37,-67,466,-14304,,,,,,,,,,,,-5,,,,,
,-924,-6,447,1283,1886,16294,,,,,,,,,,,,-15,,,,,
,2464,6,1825,5220,7977,46626,,,,,,,,,,,,6,,,,,
,-3402,6,470,1495,2024,14495,,,,,,,,,,,,12,,,,,
,1999,-16,-9,-61,358,-11316,,,,,,,,,,,,5,,,,,
,-1691,-10,-479,-1409,-1730,-20301,,,,,,,,,,,,-12,,,,,
,-113,,-1817,-4917,-8108,-20981,,,,,,,,,,,,3,,,,,
,317,,-422,-1644,-3158,-2324,,,,,,,,,,,,-5,,,,,
,-382,5,43,-106,-576,1673,,,,,,,,,,,,3,,,,,
,-47,-16,441,1892,3766,2811,,,,,,,,,,,,-7,,,,,
,98,,1761,4493,7714,12685,,,,,,,,,,,,11,,,,,
,2165,1,424,1647,2345,21697,,,,,,,,,,,,13,,,,,
,-1986,21,16,8,-430,12598,,,,,,,,,,,,-17,,,,,
,-69,-23,-420,-1172,-2258,-3077,,,,,,,,,,,,6,,,,,
,25,2,-1799,-5256,-8086,-42715,,,,,,,,,,,,9,,,,,
,53,-1,-463,-1467,-1733,-26378,,,,,,,,,,,,-11,,,,,
,241,-19,-21,19,-176,7782,,,,,,,,,,,,-11,,,,,
,241,-14,447,1231,1642,19121,,,,,,,,,,,,12,,,,,
,48,2,1825,5299,8202,37209,,,,,,,,,,,,6,,,,,
,2016,11,480,1422,2558,2540,,,,,,,,,,,,-24,,,,,
,-2315,-10,-29,-106,479,-15340,,,,,,,,,,,,9,,,,,
,245,11,-506,-1233,-2210,378,,,,,,,,,,,,9,,,,,
,2412,-11,-1769,-5208,-8866,-19334,,,,,,,,,,,,-4,,,,,
,-3057,,-386,-1302,-2466,-7645,,,,,,,,,,,,-14,,,,,
,-8,-1,-5,-37,304,-9133,,,,,,,,,,,,2,,,,,
,85,-30,417,1120,2586,-8665,,,,,,,,,,,,15,,,,,
,182,33,1771,5258,8330,38859,,,,,,,,,,,,-3,,,,,
,50,-33,466,1447,1761,24237,,,,,,,,,,,,6,,,,,
,-217,11,36,77,-255,4000,,,,,,,,,,,,-1,,,,,
,-28,,-452,-1277,-1749,-14154,,,,,,,,,,,,-10,,,,,
,71,,-1820,-5308,-7889,-47083,,,,,,,,,,,,-3,,,,,
,21,-11,-467,-1383,-2398,-5761,,,,,,,,,,,,16,,,,,
,-177,-2,3,20,-424,13284,,,,,,,,,,,,-3,,,,,
,211,9,490,1296,1781,10647,,,,,,,,,,,,-1,,,,,
,1799,-27,1791,4987,8272,22767,,,,,,,,,,,,8,,,,,
,-1993,-14,416,2004,4055,2017,,,,,,,,,,,,-9,,,,,
,426,4,-32,-604,-1272,-259,,,,,,,,,,,,-3,,,,,
,1876,-2,-439,-1086,-2221,8686,,,,,,,,,,,,1,,,,,
,-1779,19,-1755,-5137,-8626,-27805,,,,,,,,,,,,-12,,,,,
,152,-18,-424,-1419,-2010,-19836,,,,,,,,,,,,8,,,,,
,45,,-43,-98,539,-16295,,,,,,,,,,,,1,,,,,
,-243,-1,430,1267,2026,11195,,,,,,,,,,,,,,,,,
,2785,2,1818,5229,7984,47223,,,,,,,,,,,,4,,,,,
,-2774,-32,484,1496,1928,17113,,,,,,,,,,,,6,,,,,
,-198,-1,1,-15,225,-6640,,,,,,,,,,,,,,,,,
,169,2,-491,-1319,-1448,-22786,,,,,,,,,,,,7,,,,,
,116,10,-1828,-5238,-8509,-29934,,,,,,,,,,,,-20,,,,,
,-101,-10,-429,-1393,-2685,2598,,,,,,,,,,,,6,,,,,
,1654,,31,88,-285,5564,,,,,,,,,,,,-1,,,,,
,-2389,13,471,1223,2293,-103,,,,,,,,,,,,-3,,,,,
,276,-36,1771,5127,8994,16423,,,,,,,,,,,,-2,,,,,
,354,23,424,1435,2176,13647,,,,,,,,,,,,15,,,,,
,135,-19,17,19,-472,12634,,,,,,,,,,,,,,,,,
,-624,-15,-441,-1166,-2310,-1621,,,,,,,,,,,,-8,,,,,
,274,3,-1779,-5222,-8207,-35057,,,,,,,,,,,,-6,,,,,
,-370,11,-463,-1501,-1736,-24045,,,,,,,,,,,,4,,,,,
,357,-11,-34,-3,15,2746,,,,,,,,,,,,8,,,,,
,-131,11,463,1234,1648,18331,,,,,,,,,,,,-5,,,,,
,1106,-12,1832,5337,8128,33112,,,,,,,,,,,,-1,,,,,
,-1480,-16,452,1210,1981,2611,,,,,,,,,,,,,,,,,
,501,16,-28,425,1579,-9678,,,,,,,,,,,,-2,,,,,
,27,-30,-484,-1671,-2805,-6153,,,,,,,,,,,,-3,,,,,
,1808,11,-1805,-5195,-8815,-16709,,,,,,,,,,,,-1,,,,,
,-1819,,-392,-1264,-2477,-4174,,,,,,,,,,,,6,,,,,
,-327,,15,9,168,-4709,,,,,,,,,,,,-2,,,,,
,189,-11,420,1135,2641,-8057,,,,,,,,,,,,-3,,,,,
,134,1,1773,5245,8476,29252,,,,,,,,,,,,8,,,,,
,-264,-21,464,1405,1746,21749,,,,,,,,,,,,,,,,,
,-236,-2,46,80,-331,6364,,,,,,,,,,,,3,,,,,
,345,23,-451,-1214,-1842,-10138,,,,,,,,,,,,-3,,,,,
,589,-32,-1830,-5340,-7888,-44913,,,,,,,,,,,,2,,,,,
,-569,1,-478,-1394,-2215,-9740,,,,,,,,,,,,-2,,,,,
,-143,10,16,14,-415,13215,,,,,,,,,,,,-3,,,,,
,436,-10,492,1287,1760,11993,,,,,,,,,,,,-6,,,,,
,-144,10,1803,5233,8558,26399,,,,,,,,,,,,2,,,,,
,12,-1,430,1329,2791,-4195,,,,,,,,,,,,6,,,,,
,4550,-30,-37,8,48,446,,,,,,,,,,,,-3,,,,,
,-3932,2,-466,-1228,-2449,8986,,,,,,,,,,,,9,,,,,
,-718,20,-1768,-5192,-8788,-26929,,,,,,,,,,,,,,,,,
,98,-33,-426,-1334,-2113,-16323,,,,,,,,,,,,-9,,,,,
,60,-2,-1,-94,560,-16009,,,,,,,,,,,,2,,,,,
,-514,3,412,1196,2163,6056,,,,,,,,,,,,-1,,,,,
,-154,11,1795,5224,7995,46336,,,,,,,,,,,,,,,,,
,807,-1,483,1507,1847,17716,,,,,,,,,,,,-4,,,,,
,-299,1,22,44,117,-3973,,,,,,,,,,,,9,,,,,
,186,-11,-466,-1569,-1874,-22510,,,,,,,,,,,,-1,,,,,
,62,-9,-1845,-4594,-7067,-27198,,,,,,,,,,,,-4,,,,,
,285,-16,-441,-2013,-3871,-4812,,,,,,,,,,,,2,,,,,
,2802,4,40,243,-42,8141,,,,,,,,,,,,4,,,,,
,-3656,-11,471,1274,2198,3376,,,,,,,,,,,,-5,,,,,
,342,31,1777,5143,9032,16947,,,,,,,,,,,,2,,,,,
,1495,,398,1374,2308,8825,,,,,,,,,,,,-5,,,,,
,-1488,-11,-2,30,-408,14289,,,,,,,,,,,,2,,,,,
,-53,-1,-399,-1191,-2390,549,,,,,,,,,,,,-2,,,,,
,-479,-17,-1767,-5188,-8347,-34775,,,,,,,,,,,,3,,,,,
,42,,-475,-1499,-1720,-26352,,,,,,,,,,,,-1,,,,,
,508,,-37,-22,157,-3648,,,,,,,,,,,,-5,,,,,
,-310,1,450,1256,1686,20505,,,,,,,,,,,,13,,,,,
,388,-11,1828,5292,8097,39552,,,,,,,,,,,,4,,,,,
,885,10,474,1441,2204,8474,,,,,,,,,,,,-8,,,,,
,-751,-42,-25,-83,593,-15421,,,,,,,,,,,,7,,,,,
,326,-4,-495,-1252,-1868,-10025,,,,,,,,,,,,-1,,,,,
,1371,-4,-1783,-5222,-8852,-17796,,,,,,,,,,,,,,,,,
,-1573,5,-410,-1364,-2640,-3596,,,,,,,,,,,,-15,,,,,
,-157,-1,31,64,52,-2025,,,,,,,,,,,,8,,,,,
,198,1,419,1130,2640,-8928,,,,,,,,,,,,7,,,,,
,1680,-9,1738,5210,8649,27299,,,,,,,,,,,,-10,,,,,
,-2124,-5,443,1402,1730,24877,,,,,,,,,,,,10,,,,,
,-26,3,62,55,-345,7897,,,,,,,,,,,,,,,,,
,-340,,-438,-1178,-1986,-8073,,,,,,,,,,,,-3,,,,,
,738,-23,-1811,-5342,-7957,-46535,,,,,,,,,,,,-6,,,,,
,-323,24,-470,-1540,-2241,-13500,,,,,,,,,,,,9,,,,,
,-418,-21,-8,507,541,18576,,,,,,,,,,,,-3,,,,,
,-76,-2,486,762,697,5202,,,,,,,,,,,,9,,,,,
,475,3,1807,5434,8764,30806,,,,,,,,,,,,-15,,,,,
,-230,-12,418,1334,2734,-3526,,,,,,,,,,,,-5,,,,,
,-247,,-36,-15,257,-5202,,,,,,,,,,,,7,,,,,
,72,-2,-458,-1237,-2421,7676,,,,,,,,,,,,2,,,,,
,2498,-18,-1751,-5195,-8839,-23818,,,,,,,,,,,,-7,,,,,
,-1961,5,-408,-1337,-2280,-12334,,,,,,,,,,,,8,,,,,
,230,13,-19,-66,567,-14383,,,,,,,,,,,,-2,,,,,
,-222,-17,419,1184,2334,-149,,,,,,,,,,,,-2,,,,,
,12,-1,1784,5246,8045,44522,,,,,,,,,,,,-1,,,,,
,2111,,473,1462,1811,20175,,,,,,,,,,,,-1,,,,,
,-2987,,20,68,4,405,,,,,,,,,,,,8,,,,,
,1022,-10,-463,-1342,-1486,-21160,,,,,,,,,,,,7,,,,,
,151,-18,-1848,-5287,-8198,-39427,,,,,,,,,,,,-5,,,,,
,-862,18,-449,-1357,-2650,2021,,,,,,,,,,,,-5,,,,,
,1834,-4,36,23,-390,8910,,,,,,,,,,,,-10,,,,,
,-2019,1,483,1290,2063,5587,,,,,,,,,,,,4,,,,,
,211,-19,1794,5174,8972,17878,,,,,,,,,,,,12,,,,,
,145,2,407,1394,2503,3823,,,,,,,,,,,,4,,,,,
,-282,-2,-29,-7,-397,13194,,,,,,,,,,,,-8,,,,,
,2038,2,-411,-1215,-2433,3235,,,,,,,,,,,,-8,,,,,
,-2563,-2,-1756,-5164,-8453,-32590,,,,,,,,,,,,-1,,,,,
,155,-16,-455,-1474,-1758,-25565,,,,,,,,,,,,-3,,,,,
,-184,9,-45,-255,-116,-8793,,,,,,,,,,,,-8,,,,,
,-272,-10,446,1838,2858,29150,,,,,,,,,,,,3,,,,,
,2833,,1827,4745,7062,29349,,,,,,,,,,,,,,,,,
,-2088,18,472,1592,2322,2483,,,,,,,,,,,,7,,,,,
,343,-7,-8,-47,572,-10774,,,,,,,,,,,,-6,,,,,
,-902,-11,-492,-1304,-1745,-8145,,,,,,,,,,,,9,,,,,
,-123,,-1820,-5179,-8741,-10696,,,,,,,,,,,,-2,,,,,
,168,,-404,-1378,-2665,-1050,,,,,,,,,,,,2,,,,,
,-33,-42,29,56,-87,-7,,,,,,,,,,,,8,,,,,
,-46,-2,440,1148,2549,-1869,,,,,,,,,,,,,,,,,
,3,1,1749,5185,8800,12298,,,,,,,,,,,,6,,,,,
,-42,35,432,1458,1848,9274,,,,,,,,,,,,-4,,,,,
,59,-34,32,25,-396,3627,,,,,,,,,,,,-4,,,,,
,63,-17,-417,-1171,-2102,-3285,,,,,,,,,,,,5,,,,,
,127,16,-1810,-5295,-7927,-20597,,,,,,,,,,,,-8,,,,,
,-123,,-478,-1468,-1920,-7943,,,,,,,,,,,,-7,,,,,
,-65,-1,-10,25,-331,4675,,,,,,,,,,,,-5,,,,,
,-7,-29,481,1248,1660,7188,,,,,,,,,,,,-3,,,,,
,843,19,1840,5308,8318,15670,,,,,,,,,,,,15,,,,,
