Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Disabled (uV),F3 (uV),Fz (uV),F4 (uV),Disabled (uV),C3 (uV),Cz (uV),C4 (uV),Disabled (uV),P3 (uV),Pz (uV),P4 (uV),Disabled (uV),Disabled (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,-269,18,17,,2,9,6,,18,2,,,9,8,8,,,8,,,,,
,205,-31,4,,4,-4,-24,,3,9,6,,-2,2,5,,,-9,,,,,
,439,13,1,,-3,3,19,,-3,8,13,,15,18,20,,,-1,,,,,
,-38,,-10,,15,3,3,,-15,-11,-4,,-6,-13,-15,,,-3,,,,,
,-153,-13,-2,,-14,-11,-9,,-9,-8,-12,,-13,-11,-9,,,5,,,,,
,2077,13,-11,,-7,1,-21,,-2,-12,-8,,-15,,-12,,,15,,,,,
,-2389,,3,,15,-3,5,,,-5,7,,12,6,12,,,-10,,,,,
,-336,-27,13,,-6,15,15,,26,18,6,,3,-12,-1,,,4,,,,,
,863,27,,,10,-7,-3,,10,-3,-3,,,-6,1,,,10,,,,,
,1784,-9,-9,,-12,,10,,5,11,-7,,15,13,,,,-4,,,,,
,-2120,-1,-2,,3,-18,-5,,-27,-9,-3,,-8,-7,-2,,,-14,,,,,
,1274,-3,22,,5,23,8,,10,13,17,,4,11,11,,,6,,,,,
,-1661,-17,1,,-6,-1,-1,,1,12,8,,-11,-12,-2,,,3,,,,,
,473,17,-4,,1,5,,,11,-8,-10,,5,11,6,,,-1,,,,,
,-95,-14,-8,,5,-9,-9,,-14,-13,-10,,,5,-7,,,-5,,,,,
,345,-3,3,,4,-11,,,3,-3,,,8,-5,-2,,,3,,,,,
,-324,-2,-8,,-7,-9,-7,,-5,-5,-7,,11,-12,-9,,,-13,,,,,
,-3,-8,15,,-2,19,7,,4,19,22,,1,11,10,,,18,,,,,
,-333,,-8,,,-14,-18,,-3,2,-18,,-17,,-11,,,6,,,,,
,-6,15,-12,,3,2,11,,,-32,-4,,-15,-7,7,,,,,,,,
,-34,-5,-4,,-12,13,-7,,1,,5,,11,7,13,,,-6,,,,,
,63,-10,10,,16,2,26,,15,20,7,,8,3,-3,,,3,,,,,
,-63,9,3,,-3,-2,-5,,-9,-3,,,-9,-13,-20,,,-2,,,,,
,1303,-20,1,,9,4,6,,-2,-1,-8,,3,14,15,,,-6,,,,,
,-870,-4,-5,,-2,-8,-16,,-5,9,-4,,-6,-9,,,,,,,,,
,247,14,4,,-7,,-4,,6,3,17,,5,3,3,,,3,,,,,
,-688,4,-3,,,6,4,,5,1,-2,,7,2,-3,,,-6,,,,,
,313,-22,6,,3,10,,,-8,2,2,,-3,-17,-5,,,-5,,,,,
,-412,-2,4,,8,-7,14,,7,4,3,,11,20,11,,,,,,,,
,46,-10,16,,10,6,10,,5,14,24,,9,22,17,,,-1,,,,,
,653,16,-16,,-10,-2,-21,,-14,-14,-14,,-14,-16,-14,,,1,,,,,
,-735,-4,-19,,-2,-10,-7,,-10,-12,-16,,-13,-16,-6,,,11,,,,,
,-25,-11,-15,,-20,-5,12,,1,-12,-8,,2,-2,-12,,,3,,,,,
,-12,9,20,,15,,5,,21,17,6,,13,4,19,,,-8,,,,,
,2630,1,,,-5,8,-7,,-6,-8,-1,,-17,-22,-15,,,5,,,,,
,-2354,-1,6,,3,,-5,,-12,-7,-5,,-8,2,-8,,,-5,,,,,
,841,-9,,,-6,-3,3,,-5,8,15,,9,6,7,,,-6,,,,,
,-1186,-1,4,,1,3,3,,6,-8,3,,1,4,11,,,-7,,,,,
,2366,-23,-7,,7,-3,3,,-5,7,-2,,-2,13,-12,,,13,,,,,
,-2226,24,1,,-4,-2,-16,,-3,-5,-5,,4,-8,-1,,,-6,,,,,
,530,-22,4,,-12,-3,11,,10,1,-2,,5,8,15,,,6,,,,,
,-340,20,-2,,5,15,-8,,-3,2,,,3,-9,-7,,,4,,,,,
,2103,-20,-9,,2,-8,3,,3,5,-3,,-15,1,5,,,-1,,,,,
,-2380,,3,,1,4,1,,-3,-8,2,,-2,-2,,,,4,,,,,
,495,,-5,,3,-6,-1,,-3,6,,,5,18,-5,,,1,,,,,
,424,-13,1,,-2,-13,-10,,-12,-16,1,,-16,-3,-8,,,-6,,,,,
,-793,13,14,,4,7,25,,17,3,-1,,27,-11,,,,-1,,,,,
,452,-9,7,,9,1,-4,,11,15,-10,,-7,13,6,,,-7,,,,,
,-617,-10,-9,,-7,-8,-23,,-20,-14,5,,-12,4,-11,,,4,,,,,
,189,6,-17,,-7,-1,,,1,-8,-3,,-2,-28,-5,,,10,,,,,
,2367,,4,,7,9,12,,14,3,-9,,19,19,7,,,-13,,,,,
,-2809,-18,12,,-5,,6,,-2,17,14,,2,14,3,,,2,,,,,
,1222,,2,,7,18,2,,14,20,16,,9,-1,15,,,5,,,,,
,-344,4,-8,,-4,-1,-1,,-10,-3,-13,,-3,-18,-9,,,15,,,,,
,295,-4,-3,,1,-13,-15,,-9,-17,-18,,-8,-9,,,,-8,,,,,
,-948,18,,,-17,-3,-5,,-15,-1,9,,-8,2,-1,,,-13,,,,,
,109,-18,1,,17,5,3,,4,,10,,3,8,1,,,3,,,,,
,356,,-9,,6,-6,8,,-1,-7,,,-12,-1,9,,,11,,,,,
,,,4,,15,-8,7,,15,3,-12,,9,-9,-7,,,-8,,,,,
,225,-13,-4,,-17,-7,-2,,7,-1,-3,,4,-1,-12,,,-9,,,,,
,-741,3,13,,-14,18,-5,,2,-2,16,,20,23,16,,,6,,,,,
,96,13,7,,12,5,-7,,-8,8,1,,-5,-8,7,,,-3,,,,,
,4683,-3,15,,12,15,24,,13,6,22,,7,10,-1,,,-4,,,,,
,-3229,-26,-20,,-16,2,-3,,-10,-9,-14,,-25,-1,-10,,,9,,,,,
,-1032,16,-5,,-15,-21,-16,,-9,-2,-9,,-5,-16,-2,,,2,,,,,
,1601,-20,-7,,6,-3,-10,,5,-12,-7,,-3,-6,-2,,,-8,,,,,
,-1890,,6,,,10,13,,2,4,3,,11,3,7,,,2,,,,,
,1461,20,-5,,8,-10,-4,,-1,8,-2,,-3,6,-6,,,15,,,,,
,-1961,-30,11,,-4,7,-7,,-12,-4,-6,,-13,-7,-14,,,-7,,,,,
,1558,-3,-2,,14,3,29,,18,10,,,16,19,14,,,-8,,,,,
,-1136,3,-9,,1,-3,-4,,-2,3,2,,-4,-7,4,,,2,,,,,
,2404,14,8,,6,-7,3,,7,5,9,,4,-5,-4,,,-9,,,,,
,-2377,22,6,,,8,-2,,2,-8,10,,14,12,12,,,15,,,,,
,267,-31,-6,,-12,-3,-9,,-8,-5,-7,,,-12,-9,,,-15,,,,,
,167,-8,-6,,6,-5,-9,,-2,-1,-7,,-5,-8,-7,,,6,,,,,
,-284,,6,,-7,1,8,,10,1,8,,-9,9,2,,,6,,,,,
,-408,,-4,,-8,-1,-2,,-8,5,6,,4,5,2,,,-8,,,,,
,1937,,1,,-7,,-2,,-12,-8,-11,,1,1,5,,,-5,,,,,
,-1655,4,-1,,18,15,-3,,14,2,7,,-1,8,9,,,9,,,,,
,2758,-17,-21,,-5,-3,-2,,-10,-4,2,,-11,-14,-23,,,13,,,,,
,-2844,-5,3,,-13,-10,-7,,-6,-5,-21,,-6,-10,6,,,3,,,,,
,751,18,7,,-7,-7,8,,-8,-6,2,,-2,6,3,,,-12,,,,,
,-476,-28,23,,17,15,4,,8,12,18,,13,23,22,,,8,,,,,
,3117,-2,6,,10,-15,-4,,13,2,-8,,-1,-10,-8,,,-13,,,,,
,-3452,4,-18,,-16,7,-10,,-5,-10,9,,-2,-7,-16,,,4,,,,,
,237,13,-6,,3,-6,14,,,,2,,9,-2,6,,,7,,,,,
,236,-6,3,,7,8,-2,,,6,-11,,12,-1,6,,,-2,,,,,
,1323,-3,21,,17,,2,,2,7,-5,,-2,11,-4,,,-1,,,,,
,-1790,-6,-23,,-19,-1,3,,-10,,2,,-2,-7,-5,,,-1,,,,,
,-463,10,-7,,-5,1,16,,14,-3,-12,,-12,5,1,,,-9,,,,,
,698,-54,9,,11,-4,3,,,15,8,,-2,5,7,,,-3,,,,,
,-502,43,-10,,-15,1,-29,,-12,-15,-12,,-6,-18,-12,,,5,,,,,
,556,-13,7,,4,9,2,,-3,11,11,,17,-9,-9,,,5,,,,,
,-207,-5,7,,21,4,11,,13,4,11,,1,11,12,,,1,,,,,
,362,-35,-7,,-6,-10,-4,,-4,-12,-7,,9,4,6,,,-7,,,,,
,-22,11,-19,,-24,-1,8,,-13,-4,-5,,-10,-13,-14,,,-6,,,,,
,-220,-15,25,,19,-1,2,,24,9,22,,12,16,13,,,10,,,,,
,252,4,1,,-8,,-11,,,-3,-13,,-17,-11,-7,,,1,,,,,
,141,-9,-11,,3,-16,-3,,-15,-8,-15,,-15,-15,-7,,,6,,,,,
,-505,21,2,,-11,-2,-4,,-14,-2,2,,,13,,,,-17,,,,,
,889,-10,5,,8,18,19,,23,10,13,,11,10,15,,,12,,,,,
,-829,9,-2,,8,-1,-7,,2,2,3,,1,-5,1,,,8,,,,,
,109,-15,11,,12,13,7,,13,8,3,,11,12,6,,,-6,,,,,
,165,8,-9,,-9,-17,,,-21,-10,-18,,-11,-8,-6,,,-10,,,,,
,1961,-22,1,,3,,2,,3,4,15,,-12,6,,,,-3,,,,,
,-2508,-2,8,,-4,,-17,,-5,8,3,,13,16,-1,,,11,,,,,
,1010,,-6,,-9,-5,8,,-10,-5,-23,,-17,-3,-5,,,-4,,,,,
,-581,18,13,,14,8,14,,12,6,8,,19,-24,6,,,-2,,,,,
,2372,-19,5,,-2,15,-5,,10,10,12,,4,6,6,,,8,,,,,
,-1657,-8,5,,-9,5,-4,,2,-4,-3,,11,6,-7,,,-5,,,,,
,-861,10,-19,,-8,-11,-8,,-3,-13,-8,,-10,-8,-4,,,6,,,,,
,-171,-1,-9,,5,-2,-3,,-7,-4,3,,-9,-1,-6,,,-8,,,,,
,670,,7,,-7,-9,3,,,-17,8,,3,,-6,,,-5,,,,,
,-720,,5,,6,,-9,,-4,7,-10,,-6,,-3,,,2,,,,,
,387,-11,-9,,8,6,13,,4,10,-3,,15,13,21,,,3,,,,,
,-439,11,17,,5,1,19,,11,9,11,,5,10,16,,,-2,,,,,
,283,-30,2,,-2,-15,-18,,-11,-14,-11,,-15,-14,-19,,,6,,,,,
,-419,18,-10,,-13,7,2,,,6,-4,,-1,-5,-4,,,3,,,,,
,173,2,-8,,-3,15,-6,,-9,-10,9,,-11,-9,3,,,5,,,,,
,103,1,-5,,-5,-9,-16,,-8,-17,-17,,-9,-7,-19,,,-4,,,,,
,-4,-32,-1,,6,-3,-4,,-2,9,-5,,6,3,1,,,-10,,,,,
,313,10,4,,3,-12,19,,11,15,16,,3,8,18,,,2,,,,,
,1304,-12,,,-3,6,-5,,-2,3,1,,-5,-2,1,,,8,,,,,
,-1989,19,13,,20,13,18,,18,7,16,,14,14,1,,,-1,,,,,
,774,-7,-8,,-25,-8,-26,,-17,-25,-11,,-9,-10,-8,,,-2,,,,,
,-287,-10,5,,-5,-3,-5,,11,-2,-11,,2,-12,-1,,,-5,,,,,
,974,-3,-9,,23,-3,5,,-9,,8,,,14,-7,,,3,,,,,
,-895,2,-6,,4,9,10,,7,4,2,,10,-2,-1,,,4,,,,,
,190,1,10,,4,2,5,,1,2,11,,7,-4,1,,,6,,,,,
,-196,-20,-12,,-14,-10,-9,,-5,-3,-7,,-12,7,1,,,-3,,,,,
,234,19,8,,-4,5,10,,10,7,-10,,-12,1,4,,,-10,,,,,
,396,2,12,,-6,-8,-1,,-15,6,-8,,5,-1,5,,,4,,,,,
,-134,,5,,-7,-16,,,4,14,2,,9,-5,5,,,-3,,,,,
,801,-22,-8,,15,17,10,,10,4,19,,3,5,-5,,,-2,,,,,
,-697,-10,-5,,6,15,-21,,-5,-21,-3,,-8,-3,3,,,-5,,,,,
,-28,-1,18,,2,-4,15,,8,8,2,,19,6,4,,,3,,,,,
,-910,1,9,,-1,-6,6,,-10,-4,-1,,-16,-4,-11,,,6,,,,,
,667,10,-14,,5,13,-3,,-7,-2,1,,-3,-9,-10,,,,,,,,
,60,-10,-10,,,-10,-7,,2,-9,3,,-13,-2,-4,,,3,,,,,
,561,-1,19,,10,9,11,,13,27,3,,30,18,16,,,-6,,,,,
,-502,1,,,-7,6,-10,,6,-6,-5,,4,3,-8,,,2,,,,,
,-430,11,-12,,5,9,7,,8,3,13,,-8,-6,11,,,7,,,,,
,311,-11,-10,,-12,-24,-18,,-12,-16,-25,,-7,-11,-10,,,-1,,,,,
,-239,-1,8,,-11,,9,,-10,8,4,,-3,6,11,,,-1,,,,,
,722,1,-18,,-2,7,-12,,3,-6,13,,-14,1,-7,,,,,,,,
,-803,-16,5,,-27,-6,-11,,-13,-6,-11,,1,-18,-15,,,-6,,,,,
,184,16,1,,10,-17,10,,3,7,-3,,,3,-2,,,11,,,,,
,-28,-30,9,,17,11,12,,8,,1,,-2,10,23,,,-6,,,,,
,-488,30,7,,20,17,12,,9,12,8,,16,16,9,,,1,,,,,
,231,-32,-15,,-30,-26,-30,,-19,-22,-20,,,-33,-32,,,-7,,,,,
,49,2,3,,5,3,-9,,9,5,,,7,2,12,,,3,,,,,
,-3,,5,,-9,3,17,,-1,-15,-1,,-3,2,19,,,12,,,,,
,-185,-1,-8,,5,5,5,,-7,5,7,,-2,,-8,,,-7,,,,,
,-124,-1,13,,29,17,17,,23,20,20,,9,14,14,,,-3,,,,,
,384,15,8,,5,5,-2,,-3,3,5,,3,23,-10,,,,,,,,
,-663,-2,-13,,-12,-14,-8,,-2,,-12,,-3,-4,,,,-5,,,,,
,973,-12,-12,,-11,4,-5,,-3,-17,-2,,-4,-9,-8,,,3,,,,,
,-771,,5,,-4,,1,,1,12,3,,3,7,1,,,2,,,,,
,600,1,20,,17,8,5,,10,19,5,,9,,22,,,8,,,,,
,1370,-20,-21,,-5,-15,-12,,-26,-24,-5,,-24,-16,-5,,,2,,,,,
,-1853,18,3,,,-5,6,,,-2,-2,,8,13,-15,,,-12,,,,,
,253,-29,-4,,-7,8,11,,18,,4,,4,15,-4,,,6,,,,,
,-403,-2,-1,,-14,-8,-5,,-15,-1,-2,,-10,-20,-1,,,1,,,,,
,564,11,-3,,18,5,-6,,2,8,-7,,-3,-15,11,,,-2,,,,,
,-390,-9,3,,-9,-4,-2,,15,3,-7,,8,1,-14,,,-6,,,,,
,273,,2,,15,11,22,,-7,-3,5,,7,-3,10,,,2,,,,,
,4272,-1,16,,10,-10,-2,,3,3,13,,18,14,4,,,5,,,,,
,-3492,1,-15,,-15,5,-22,,-12,-8,-8,,-21,-7,-3,,,-2,,,,,
,1680,,4,,,-3,9,,-4,6,-4,,-5,12,,,,-4,,,,,
,-3519,-21,,,-4,5,5,,3,-6,-5,,-7,,8,,,-3,,,,,
,1369,21,5,,1,11,-10,,13,13,20,,3,9,3,,,3,,,,,
,-57,-22,-12,,-8,-1,-2,,-7,-14,-13,,9,3,-17,,,,,,,,
,-346,22,9,,6,-14,24,,6,2,5,,-3,-7,,,,5,,,,,
,6077,-16,7,,2,4,-18,,-2,1,-8,,-1,-19,4,,,-6,,,,,
,-3622,19,,,15,-7,-6,,-8,8,7,,15,5,-3,,,-9,,,,,
,-3259,-25,-18,,-6,5,11,,-4,-6,3,,-10,1,7,,,8,,,,,
,814,-12,-5,,-12,,-8,,16,,-6,,2,-5,5,,,-1,,,,,
,111,3,9,,-5,-4,-7,,-2,-7,-6,,-7,-2,-8,,,1,,,,,
,3806,11,11,,8,6,-3,,-10,5,3,,-11,-5,-3,,,-3,,,,,
,-3432,-1,-2,,2,3,12,,2,2,2,,12,15,6,,,-3,,,,,
,-404,2,-8,,3,-11,-3,,3,1,5,,-9,-9,-4,,,11,,,,,
,-443,-1,-5,,-5,-4,-10,,-13,,-2,,5,,-2,,,7,,,,,
,2278,-10,20,,-5,1,4,,15,2,-3,,7,6,-9,,,-15,,,,,
,-2883,-1,-13,,-3,10,11,,13,-10,3,,-10,7,3,,,8,,,,,
,805,-1,,,13,19,2,,7,11,-3,,6,-8,7,,,-2,,,,,
,-336,2,13,,-3,-7,3,,-4,4,4,,8,4,15,,,-8,,,,,
,296,,-4,,-15,-12,3,,-15,-4,-8,,-3,10,-12,,,3,,,,,
,575,-32,-11,,2,4,-15,,-12,-11,,,-5,,1,,,6,,,,,
,-170,,2,,10,4,-5,,,-3,3,,2,-4,-6,,,6,,,,,
,-211,-3,-5,,3,-17,5,,5,-7,-4,,10,-19,-10,,,-12,,,,,
,1565,5,-4,,-5,-2,1,,8,3,-6,,3,-4,10,,,3,,,,,
,-1325,1,6,,9,13,4,,3,10,18,,-11,10,1,,,6,,,,,
,2412,-3,-9,,-11,-3,-12,,-5,2,4,,-14,20,5,,,-11,,,,,
,-3373,-2,8,,5,5,12,,-7,,-11,,9,-12,-7,,,-5,,,,,
,915,13,11,,-2,-15,9,,6,-2,-4,,6,-11,1,,,5,,,,,
,238,-10,-19,,-7,-14,-11,,-4,-3,9,,-12,-7,-6,,,15,,,,,
,117,,-5,,1,18,-1,,-4,-18,-18,,-7,-2,8,,,6,,,,,
,-877,-1,22,,10,16,4,,15,16,13,,11,20,-2,,,,,,,,
,511,-23,-2,,5,-3,2,,10,3,-10,,-3,5,8,,,-8,,,,,
,4066,24,-6,,18,,2,,-10,4,11,,5,1,,,,-12,,,,,
,-2239,-1,-9,,-27,-16,-10,,-22,-19,-13,,-15,-12,-13,,,2,,,,,
,-1776,1,4,,7,12,17,,15,3,7,,3,8,14,,,3,,,,,
,5564,-19,25,,19,14,-2,,9,20,12,,20,2,6,,,-5,,,,,
,-3425,-2,-7,,-18,-14,-10,,-9,-1,-5,,-10,-5,-15,,,3,,,,,
,-1118,-10,-3,,13,-2,15,,5,-7,11,,16,-2,3,,,-4,,,,,
,-1336,48,-15,,-15,-13,2,,-11,-12,-6,,-13,-8,-12,,,6,,,,,
,374,-50,10,,-10,10,-15,,-3,2,1,,-6,-9,-5,,,-1,,,,,
,-591,,3,,15,5,5,,21,21,9,,5,19,23,,,-4,,,,,
,182,13,-2,,-7,-10,-9,,-8,6,-4,,-6,-5,-11,,,-4,,,,,
,-54,-12,-16,,-2,-8,-20,,-13,-13,-18,,9,-9,-9,,,14,,,,,
,323,1,1,,,1,5,,-18,-14,-8,,-5,10,9,,,,,,,,
,4088,-23,3,,-4,,4,,13,2,1,,-13,,9,,,-13,,,,,
,-3486,24,7,,-8,7,7,,1,12,9,,7,2,1,,,-4,,,,,
,1643,-1,4,,8,,8,,10,6,8,,6,-15,5,,,14,,,,,
,1240,-21,5,,30,10,11,,15,9,1,,25,18,12,,,-5,,,,,
,1931,-12,-3,,-21,-5,-12,,-13,-5,4,,-8,,-24,,,-4,,,,,
,-3442,-1,,,-9,5,14,,3,-12,-2,,-7,-1,-9,,,6,,,,,
,-2416,3,8,,1,,3,,12,5,10,,-7,-3,-1,,,1,,,,,
,-158,11,3,,18,12,3,,3,8,8,,7,1,17,,,1,,,,,
,330,-12,-17,,-8,-15,-24,,-25,-16,-23,,-10,-5,-6,,,-2,,,,,
,54,1,7,,8,-12,-3,,17,6,-6,,5,7,4,,,13,,,,,
,-57,,-12,,-5,-2,-6,,-19,-14,-4,,-5,-15,-13,,,-6,,,,,
,1841,10,8,,-8,15,7,,5,9,15,,-4,2,12,,,-3,,,,,
,-2354,9,16,,2,-1,8,,-8,27,3,,14,8,7,,,3,,,,,
,1134,-42,-27,,1,-17,-10,,1,-16,-28,,-4,-4,-27,,,-7,,,,,
,-1047,24,3,,2,,-4,,8,-4,18,,-1,7,1,,,-9,,,,,
,649,-21,,,-1,20,1,,-5,-5,2,,2,-5,2,,,4,,,,,
,3143,,12,,-12,-12,9,,14,7,,,-6,7,10,,,4,,,,,
,-3192,-11,,,,2,9,,4,5,-2,,-12,-5,2,,,-6,,,,,
,2215,-1,-17,,6,-17,-14,,-15,-9,-13,,2,-5,-6,,,,,,,,
,-2743,12,4,,10,21,12,,3,4,16,,1,11,-2,,,12,,,,,
,412,-20,19,,3,4,6,,5,-4,6,,-1,-4,16,,,-4,,,,,
,860,20,-8,,-6,-4,-10,,-13,-7,-7,,8,-12,10,,,-3,,,,,
,689,3,9,,15,22,11,,25,22,17,,12,34,,,,10,,,,,
,-1219,-14,-1,,-17,-11,-17,,-8,-17,-8,,-16,-11,-11,,,-2,,,,,
,-1069,-18,-16,,-12,-2,5,,-7,-9,-16,,-8,-18,-8,,,2,,,,,
,1904,18,-2,,1,8,11,,6,19,,,6,1,8,,,-1,,,,,
,-1964,,3,,13,1,6,,-14,8,28,,15,17,11,,,-4,,,,,
,4015,-20,11,,10,-5,,,9,-14,-8,,24,-2,4,,,1,,,,,
,-3422,,2,,-6,-5,-13,,4,-10,-12,,-10,-8,-6,,,-1,,,,,
,1760,,-15,,-16,-7,-8,,-24,2,-13,,-20,-7,-15,,,3,,,,,
,6801,-11,1,,8,7,6,,4,3,10,,2,5,6,,,,,,,,
,-3681,12,-2,,2,-10,-8,,5,-4,-1,,,-8,-4,,,-9,,,,,
,-3696,1,8,,5,3,3,,15,4,,,-3,-1,-1,,,3,,,,,
,-628,-2,-3,,-8,-5,9,,8,3,-9,,4,-4,-8,,,-2,,,,,
,-149,-10,-3,,,3,-8,,-8,-5,12,,3,5,-2,,,16,,,,,
,-403,,-3,,-9,7,3,,-2,-6,-5,,-5,3,3,,,-1,,,,,
,54,-1,-9,,-10,-7,-10,,-17,-17,-10,,-10,-10,-9,,,-15,,,,,
,252,14,14,,2,-14,,,5,6,10,,-1,4,9,,,2,,,,,
,322,-19,9,,13,10,6,,1,24,5,,18,23,18,,,5,,,,,
,-434,,-12,,2,11,9,,1,-12,-2,,-13,,-6,,,,,,,,
,676,11,1,,-8,-13,-9,,8,-8,,,-5,-13,-17,,,2,,,,,
,-67,-16,5,,-6,-9,-19,,-15,5,-10,,7,-6,-5,,,3,,,,,
,-636,-16,2,,5,15,16,,15,7,6,,3,4,6,,,1,,,,,
,-102,3,3,,6,-8,7,,,3,8,,5,2,-6,,,-4,,,,,
,339,2,7,,8,12,,,-3,5,1,,,1,14,,,-4,,,,,
,179,10,-9,,-2,-15,-2,,8,-6,-6,,4,5,4,,,3,,,,,
,-213,11,6,,-8,3,-3,,4,3,3,,-3,9,2,,,-8,,,,,
,3024,-13,-7,,3,5,5,,-15,-5,-2,,-16,-15,7,,,,,,,,
,-3104,2,14,,7,12,4,,8,4,,,26,7,8,,,6,,,,,
,3944,-25,-18,,-10,-13,-3,,-7,-13,-1,,,-4,-20,,,-2,,,,,
,-3440,6,-7,,11,13,15,,11,8,15,,2,8,4,,,3,,,,,
,-470,1,-3,,1,5,-4,,,2,7,,-11,4,-1,,,4,,,,,
,-186,,12,,-3,-9,-12,,-11,-5,-27,,-8,-12,-10,,,-10,,,,,
,-397,17,-8,,14,-19,,,5,12,-9,,2,3,3,,,-1,,,,,
,1363,,3,,-13,13,-12,,-13,-1,9,,-6,1,-11,,,2,,,,,
,-1500,-44,-5,,-1,19,-3,,6,1,15,,-9,2,18,,,-5,,,,,
,1778,3,16,,-7,-12,10,,1,7,5,,11,-8,10,,,-9,,,,,
,-1413,17,4,,-5,-11,-5,,-7,-9,-12,,-2,-10,-8,,,-1,,,,,
,1074,-1,-7,,11,-4,7,,5,-6,7,,-2,12,-16,,,16,,,,,
,-292,-16,-5,,-1,6,,,-5,-7,-4,,-2,-4,21,,,10,,,,,
,2242,24,6,,-1,6,12,,9,10,-13,,9,8,7,,,,,,,,
,-2903,-2,-4,,6,,5,,4,10,15,,11,8,2,,,-7,,,,,
,1179,-18,-3,,-21,-13,-24,,-11,-14,-16,,-15,-15,-16,,,-3,,,,,
,-1330,12,-5,,8,10,-9,,4,-4,-2,,1,-10,-5,,,3,,,,,
,220,-38,-7,,13,-3,9,,1,-7,17,,-2,,-4,,,,,,,,
,1900,1,8,,,-8,-1,,-8,16,-1,,15,10,7,,,7,,,,,
,-1744,6,15,,8,13,16,,16,4,-1,,11,-1,6,,,-3,,,,,
,-122,-6,-9,,-15,8,-2,,-12,-3,-19,,-13,-11,-13,,,-17,,,,,
,46,1,6,,10,-1,3,,6,13,12,,5,11,8,,,15,,,,,
,-90,-1,5,,-10,-4,5,,6,-8,17,,-2,9,5,,,6,,,,,
,98,-11,-3,,5,-5,-15,,,-12,-9,,-10,-17,-4,,,-6,,,,,
,4226,14,-9,,3,-7,-8,,-1,7,-16,,1,-3,-6,,,-10,,,,,
,-3691,-23,7,,-4,21,13,,3,16,12,,14,10,8,,,4,,,,,
,1938,7,-2,,2,-14,-11,,-10,-10,-4,,-8,2,-6,,,3,,,,,
,3409,15,-7,,-4,-5,-9,,13,3,1,,-7,3,-9,,,-1,,,,,
,-3472,-3,-1,,-10,7,3,,,-7,2,,-8,-2,12,,,6,,,,,
,-2866,6,10,,1,-2,2,,-5,-4,15,,-4,-13,-1,,,-2,,,,,
,1117,-38,-7,,5,9,12,,-5,-2,-13,,-3,-1,,,,4,,,,,
,-233,1,-3,,19,-1,3,,13,,5,,17,10,2,,,-2,,,,,
,-195,18,5,,-3,8,-4,,-15,1,-9,,5,3,,,,-11,,,,,
,372,-28,2,,-4,-1,-5,,-3,4,-6,,-3,,1,,,-6,,,,,
,-1110,11,5,,-10,-3,11,,11,2,12,,-3,6,9,,,2,,,,,
,612,6,8,,14,,9,,9,-7,5,,4,-7,-1,,,20,,,,,
,2245,-5,-4,,3,6,-6,,-12,12,-7,,-7,-3,1,,,,,,,,
,-1084,-12,-19,,-18,-20,-6,,-9,-12,-2,,14,11,-17,,,-10,,,,,
,-1654,-3,-2,,-9,-5,-2,,-9,-8,-10,,-17,-17,-6,,,-5,,,,,
,288,3,18,,18,4,,,18,8,8,,-1,19,16,,,20,,,,,
,-438,15,2,,12,14,2,,19,14,19,,13,1,4,,,-16,,,,,
,270,-32,4,,-17,-1,-4,,-17,-6,-14,,-2,-12,-11,,,-10,,,,,
,3186,-3,2,,-4,-10,4,,-12,1,3,,7,,2,,,5,,,,,
,-2772,19,-26,,3,-13,-10,,1,-22,-4,,-16,10,-8,,,8,,,,,
,5521,-22,-5,,-4,18,-6,,6,7,,,-4,-6,5,,,2,,,,,
,-3445,3,25,,9,7,13,,7,13,3,,4,8,2,,,-4,,,,,
,-3664,-1,7,,10,-2,3,,15,3,4,,6,1,-2,,,8,,,,,
,779,6,-23,,-14,-8,-7,,,-18,-4,,-5,-5,10,,,1,,,,,
,165,-4,-9,,-20,,-5,,-7,-3,-8,,8,-7,-11,,,-8,,,,,
,524,-11,14,,10,5,7,,-18,13,3,,,6,7,,,-13,,,,,
,3152,6,12,,15,12,11,,2,5,17,,9,10,13,,,19,,,,,
,-3463,3,-19,,-15,-10,-12,,-3,-13,-8,,-17,-15,-18,,,-3,,,,,
,648,-11,-9,,-11,-17,-9,,,-4,-12,,-6,-1,-14,,,-16,,,,,
,-1065,-14,22,,31,10,33,,7,15,17,,27,15,28,,,12,,,,,
,1940,27,17,,-11,3,-13,,-3,,-5,,-9,-9,-5,,,-3,,,,,
,-2053,-17,-18,,3,4,-11,,,-9,-8,,-8,-4,-3,,,4,,,,,
,8505,5,-5,,4,-1,12,,10,16,-2,,2,9,17,,,2,,,,,
,-3497,3,11,,-7,-4,-8,,-7,-7,2,,-2,,-11,,,,,,,,
,-3716,5,-3,,-4,8,-7,,-14,-1,9,,1,,-8,,,-6,,,,,
,-1272,-9,-13,,-11,-18,1,,-2,,-10,,-16,-17,-18,,,10,,,,,
,-16,-15,4,,-5,-10,-7,,,-9,-8,,-3,-1,-15,,,-4,,,,,
,108,-2,11,,16,11,-3,,10,12,5,,4,6,24,,,-1,,,,,
,1683,,8,,17,10,16,,16,12,15,,20,14,28,,,-3,,,,,
