Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Pz (uV),P4 (uV),O1 (uV),O2 (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,131,-3,,,,,,,,,,-392,,,,-336,,-54,9,-5,-16,,
,-217,-14,,,,,,,,,,1418,,,,824,,6,6,21,11,,
,2288,-1,,,,,,,,,,1516,,,,803,,21,-4,,1,,
,-1860,-1,,,,,,,,,,-953,,,,-675,,16,4,-21,-3,,
,892,-12,,,,,,,,,,-1594,,,,-1060,,-33,-8,,8,,
,-1532,-17,,,,,,,,,,-320,,,,-272,,-32,-11,-2,,,
,1573,,,,,,,,,,,1484,,,,886,,-15,2,-8,8,,
,-1467,1,,,,,,,,,,1460,,,,753,,11,7,5,-12,,
,222,11,,,,,,,,,,-1169,,,,-872,,53,-5,18,-21,,
,116,-26,,,,,,,,,,-1461,,,,-933,,6,-3,,17,,
,1047,-2,,,,,,,,,,-150,,,,-108,,-32,-1,-1,6,,
,-1290,-15,,,,,,,,,,1370,,,,763,,-37,19,-9,-2,,
,430,16,,,,,,,,,,1489,,,,788,,28,-8,-20,8,,
,50,,,,,,,,,,,-1140,,,,-831,,40,1,21,-11,,
,-485,-15,,,,,,,,,,-1450,,,,-920,,-28,-9,2,26,,
,468,-14,,,,,,,,,,-339,,,,-304,,-3,4,-10,-31,,
,-367,-4,,,,,,,,,,1418,,,,805,,-6,5,5,12,,
,126,3,,,,,,,,,,1636,,,,942,,18,-1,2,,,
,31,1,,,,,,,,,,-1241,,,,-922,,16,-13,-1,-1,,
,-38,-3,,,,,,,,,,-1812,,,,-1293,,-18,-4,6,8,,
,-129,-13,,,,,,,,,,-317,,,,-290,,-50,-6,-13,-15,,
,275,-3,,,,,,,,,,1481,,,,860,,-20,15,15,-8,,
,249,-11,,,,,,,,,,1406,,,,720,,53,-7,9,18,,
,-267,-15,,,,,,,,,,-1230,,,,-898,,19,8,-17,2,,
,-144,8,,,,,,,,,,-1308,,,,-796,,-35,-1,7,4,,
,94,-26,,,,,,,,,,-43,,,,-27,,-10,,-1,-3,,
,-252,-3,,,,,,,,,,1308,,,,682,,-15,1,-3,3,,
,-202,2,,,,,,,,,,1370,,,,700,,41,19,8,-15,,
,187,-17,,,,,,,,,,-1308,,,,-964,,14,-16,-24,22,,
,-65,19,,,,,,,,,,-1569,,,,-1058,,5,-13,10,-13,,
,618,-4,,,,,,,,,,-105,,,,-96,,-25,16,7,2,,
,-156,1,,,,,,,,,,1715,,,,1075,,-45,-12,-9,-13,,
,-470,-29,,,,,,,,,,1457,,,,792,,19,,-4,-4,,
,1149,-2,,,,,,,,,,-1241,,,,-889,,14,5,,-2,,
,-1412,-2,,,,,,,,,,-1462,,,,-956,,-6,17,6,5,,
,982,5,,,,,,,,,,-149,,,,-142,,-19,-1,1,9,,
,-960,-4,,,,,,,,,,1424,,,,775,,-13,-22,-3,-4,,
,456,-13,,,,,,,,,,1420,,,,762,,46,4,6,,,
,-511,1,,,,,,,,,,-1170,,,,-804,,32,-7,-14,-1,,
,-125,,,,,,,,,,,-1540,,,,-1040,,-26,25,21,25,,
,475,-16,,,,,,,,,,-294,,,,-300,,-4,-10,-6,-25,,
,7,1,,,,,,,,,,1520,,,,866,,-30,-13,-15,6,,
,77,1,,,,,,,,,,1432,,,,784,,-5,2,20,-14,,
,522,-32,,,,,,,,,,-1233,,,,-855,,24,-6,-13,-14,,
,-1121,9,,,,,,,,,,-1494,,,,-1000,,-22,7,7,35,,
,-73,-9,,,,,,,,,,-136,,,,-145,,-37,-9,-7,-11,,
,393,12,,,,,,,,,,1455,,,,790,,-13,-2,10,-15,,
,19,-3,,,,,,,,,,1201,,,,569,,38,16,-12,26,,
,380,-9,,,,,,,,,,-1271,,,,-890,,27,11,14,-18,,
,-332,4,,,,,,,,,,-1439,,,,-945,,,11,8,4,,
,119,-23,,,,,,,,,,-166,,,,-186,,-15,-28,-12,14,,
,-14,,,,,,,,,,,1312,,,,644,,-37,10,-4,-13,,
,1261,4,,,,,,,,,,1379,,,,755,,27,-16,,3,,
,-1202,-4,,,,,,,,,,-1334,,,,-938,,21,7,9,4,,
,402,,,,,,,,,,,-1312,,,,-824,,9,11,1,-9,,
,-513,-35,,,,,,,,,,-99,,,,-126,,16,-23,-18,4,,
,-656,-14,,,,,,,,,,1410,,,,733,,-20,15,-3,-6,,
,857,2,,,,,,,,,,1189,,,,573,,14,5,-3,12,,
,279,11,,,,,,,,,,-1223,,,,-815,,-2,5,17,-8,,
,-613,-29,,,,,,,,,,-1351,,,,-876,,-17,,-1,-10,,
,330,-4,,,,,,,,,,-195,,,,-232,,-25,-9,7,-7,,
,-708,8,,,,,,,,,,1486,,,,803,,-29,1,-6,32,,
,931,-5,,,,,,,,,,1338,,,,741,,24,-1,-5,-9,,
,-815,-2,,,,,,,,,,-1216,,,,-799,,43,-8,-6,-9,,
,583,-9,,,,,,,,,,-1587,,,,-1117,,-11,-3,17,15,,
,-595,-1,,,,,,,,,,-154,,,,-193,,-25,,-10,-7,,
,246,-14,,,,,,,,,,1800,,,,1101,,-14,3,4,-4,,
,378,-3,,,,,,,,,,1232,,,,644,,37,-6,-6,-8,,
,180,-2,,,,,,,,,,-1483,,,,-1061,,24,9,-3,2,,
,-793,-12,,,,,,,,,,-1238,,,,-772,,-19,-3,12,2,,
,56,12,,,,,,,,,,-135,,,,-187,,-24,22,-6,7,,
,256,-11,,,,,,,,,,1638,,,,938,,-33,-25,-6,-17,,
,-218,-11,,,,,,,,,,1248,,,,677,,20,10,5,21,,
,9,-7,,,,,,,,,,-1586,,,,-1153,,57,5,9,-15,,
,803,-6,,,,,,,,,,-1288,,,,-828,,-7,-14,-14,-3,,
,-325,10,,,,,,,,,,139,,,,78,,-11,7,30,22,,
,-238,-6,,,,,,,,,,1714,,,,1008,,-18,-16,-24,-6,,
,-424,-23,,,,,,,,,,1140,,,,574,,43,40,23,-10,,
,393,,,,,,,,,,,-1321,,,,-878,,-2,-3,-11,8,,
,1788,,,,,,,,,,,-1304,,,,-849,,-20,-21,-15,-4,,
,-2444,3,,,,,,,,,,-76,,,,-146,,15,7,,-13,,
,610,-10,,,,,,,,,,1597,,,,884,,-20,-9,4,29,,
,-437,7,,,,,,,,,,1206,,,,653,,29,-13,-8,-10,,
,270,-27,,,,,,,,,,-1416,,,,-962,,47,11,20,10,,
,282,20,,,,,,,,,,-1501,,,,-1053,,-34,-5,-3,-13,,
,-269,-20,,,,,,,,,,-134,,,,-207,,-31,,4,-2,,
,114438,-30,,,,,,,,,,1561,,,,841,,-41,18,-5,-6,,
,-3725,6,,,,,,,,,,1167,,,,633,,29,-9,-11,14,,
,-3450,2,,,,,,,,,,-1398,,,,-937,,37,-1,13,5,,
,-3725,-3,,,,,,,,,,-1372,,,,-928,,-17,4,-2,-12,,
,-3628,2,,,,,,,,,,202,,,,117,,-44,8,-12,8,,
,-3818,-33,,,,,,,,,,1751,,,,1021,,-51,-14,2,-8,,
,-3795,2,,,,,,,,,,986,,,,457,,20,-1,-8,17,,
,-3834,,,,,,,,,,,-1467,,,,-1000,,38,11,12,-21,,
,-2973,,,,,,,,,,,-1334,,,,-894,,-5,-6,7,-4,,
,-3799,,,,,,,,,,,6,,,,-83,,8,2,-4,1,,
,-3064,-32,,,,,,,,,,1796,,,,1062,,22,8,18,9,,
,-3686,4,,,,,,,,,,948,,,,430,,41,-12,-21,12,,
,-3222,-5,,,,,,,,,,-1649,,,,-1167,,1,2,3,-18,,
,-3870,2,,,,,,,,,,-1113,,,,-685,,-39,,5,,,
,-2949,-13,,,,,,,,,,-36,,,,-134,,-10,25,2,-13,,
,-3765,-20,,,,,,,,,,1615,,,,869,,-30,-24,-14,21,,
12,-3005,47954,,,,,,,,,,-1886,,,,-2347,,37,-4,5,-10,,
,-3782,27,,,,,,,,,,289,,,,167,,-12,,-17,25,,
,-3392,13,,,,,,,,,,1884,,,,1123,,-40,12,11,-30,,
,-3184,-44,,,,,,,,,,971,,,,504,,12,7,14,7,,
,351,1,,,,,,,,,,-1718,,,,-1210,,25,-12,-27,-9,,
,1185,-1,,,,,,,,,,-1351,,,,-943,,-15,-4,2,7,,
,-768,-28,,,,,,,,,,248,,,,125,,-26,10,19,6,,
,-826,-5,,,,,,,,,,1727,,,,961,,-26,-5,-7,-13,,
,140,46,,,,,,,,,,788,,,,334,,24,-2,7,24,,
,1003,-58,,,,,,,,,,-1688,,,,-1182,,21,-13,-1,-4,,
,-1501,13,,,,,,,,,,-1409,,,,-1007,,-22,19,-8,-24,,
,1009,-18,,,,,,,,,,200,,,,66,,,4,-3,15,,
,-156,-8,,,,,,,,,,1842,,,,1072,,1,10,13,4,,
,976,-5,,,,,,,,,,1021,,,,579,,42,-20,-13,7,,
,-1059,,,,,,,,,,,-1584,,,,-1064,,,19,13,-2,,
,1103,,,,,,,,,,,-1239,,,,-839,,-24,-25,2,-16,,
,-662,4,,,,,,,,,,160,,,,11,,-15,6,-19,13,,
,-143,-14,,,,,,,,,,1846,,,,1070,,,1,,14,,
,-226,-3,,,,,,,,,,742,,,,314,,63,-19,2,-10,,
,118,-13,,,,,,,,,,-1731,,,,-1206,,17,16,-7,1,,
,-55,-4,,,,,,,,,,-1112,,,,-726,,-8,-10,20,-4,,
,110,-10,,,,,,,,,,403,,,,250,,-29,23,-14,-15,,
,-684,10,,,,,,,,,,1655,,,,875,,-18,-11,-4,18,,
,339,-28,,,,,,,,,,652,,,,237,,34,15,14,-12,,
,562,-2,,,,,,,,,,-1595,,,,-1069,,44,-11,2,13,,
,-331,21,,,,,,,,,,-1071,,,,-686,,-13,-19,1,-33,,
,126,-18,,,,,,,,,,199,,,,38,,-47,34,3,29,,
,79722,-2,,,,,,,,,,1845,,,,1059,,-52,-7,-2,-22,,
,-3740,-13,,,,,,,,,,642,,,,244,,38,-17,2,5,,
,-3700,-15,,,,,,,,,,-1790,,,,-1251,,17,17,2,15,,
,-3853,15,,,,,,,,,,-944,,,,-570,,-6,9,-5,-13,,
,-3441,-15,,,,,,,,,,370,,,,200,,-18,-25,-11,10,,
,-3863,-21,,,,,,,,,,1786,,,,997,,-4,-17,6,12,,
,-3421,5,,,,,,,,,,567,,,,186,,47,20,9,4,,
,-3866,17,,,,,,,,,,-1547,,,,-1008,,6,3,-11,-3,,
,-3532,-36,,,,,,,,,,-1240,,,,-878,,-30,10,13,-7,,
,-3867,1,,,,,,,,,,145,,,,-29,,-18,,,,,
,-3320,,,,,,,,,,,2030,,,,1239,,-7,-11,-1,-14,,
,-3802,-1,,,,,,,,,,861,,,,488,,59,11,3,-4,,
,-3362,5,,,,,,,,,,-1770,,,,-1229,,-2,-26,-15,7,,
,-3888,-4,,,,,,,,,,-1319,,,,-950,,-31,24,26,2,,
,-3395,-28,,,,,,,,,,239,,,,50,,-15,7,-4,-4,,
,-3815,-2,,,,,,,,,,1931,,,,1135,,-17,-31,-11,6,,
4,-1594,16001,,,,,,,,,,-31,,,,-484,,13,4,-1,-9,,
,-3426,4,,,,,,,,,,504,,,,162,,4,5,4,10,,
,-3385,-33,,,,,,,,,,-1632,,,,-1076,,-7,8,-4,,,
,-978,-16,,,,,,,,,,-1142,,,,-791,,8,-15,-1,-7,,
,-427,16,,,,,,,,,,361,,,,157,,-11,13,-12,24,,
,95,-16,,,,,,,,,,1969,,,,1160,,-14,12,10,-3,,
,31,-17,,,,,,,,,,526,,,,199,,37,-24,-10,-17,,
,273,17,,,,,,,,,,-1736,,,,-1172,,18,28,3,-5,,
,347,-17,,,,,,,,,,-1150,,,,-807,,-15,-15,-1,6,,
,1410,-12,,,,,,,,,,235,,,,23,,-62,11,13,5,,
,-1792,11,,,,,,,,,,1923,,,,1113,,-28,-1,-2,-17,,
,629,-10,,,,,,,,,,617,,,,308,,25,-18,-3,6,,
,142,-44,,,,,,,,,,-1784,,,,-1220,,26,1,-17,15,,
,-679,-13,,,,,,,,,,-1100,,,,-763,,-3,-7,21,-10,,
,3549,13,,,,,,,,,,311,,,,83,,-24,15,-10,4,,
,-3691,-13,,,,,,,,,,1792,,,,982,,3,14,6,1,,
,301,13,,,,,,,,,,420,,,,126,,27,-9,1,11,,
,-96,-13,,,,,,,,,,-1604,,,,-1033,,5,-3,8,-25,,
,1169,3,,,,,,,,,,-933,,,,-610,,-21,-18,-17,10,,
,-1482,-20,,,,,,,,,,445,,,,211,,-8,24,13,1,,
,229,-3,,,,,,,,,,1823,,,,1013,,-2,,-11,17,,
,890,3,,,,,,,,,,330,,,,46,,41,-34,9,10,,
,-887,-30,,,,,,,,,,-1607,,,,-1033,,-2,32,2,-26,,
,124,15,,,,,,,,,,-999,,,,-675,,-7,5,13,-7,,
,-46,-13,,,,,,,,,,120,,,,-115,,-23,-3,-26,3,,
,-708,-4,,,,,,,,,,1829,,,,1010,,-47,-20,-4,4,,
,-100,1,,,,,,,,,,579,,,,308,,50,1,7,3,,
,-138,1,,,,,,,,,,-1695,,,,-1118,,36,5,3,1,,
,93,-32,,,,,,,,,,-1207,,,,-897,,-32,17,-4,8,,
,88,19,,,,,,,,,,508,,,,265,,-37,-21,,-23,,
,965,-16,,,,,,,,,,2022,,,,1202,,-3,8,14,10,,
,-37,-17,,,,,,,,,,367,,,,111,,31,-16,-10,-9,,
,-1129,1,,,,,,,,,,-1796,,,,-1214,,30,23,3,-8,,
,5,13,,,,,,,,,,-1199,,,,-891,,-39,4,3,26,,
,-52,-12,,,,,,,,,,532,,,,277,,-37,-20,-10,-9,,
,849,-1,,,,,,,,,,1994,,,,1168,,21,3,9,-5,,
,27,-16,,,,,,,,,,337,,,,98,,82,-4,-22,16,,
,904,1,,,,,,,,,,-1778,,,,-1200,,26,17,20,-22,,
,-191,-18,,,,,,,,,,-998,,,,-693,,-22,4,-3,15,,
,-1154,-14,,,,,,,,,,656,,,,390,,-37,-3,,1,,
,-241,15,,,,,,,,,,2055,,,,1230,,-1,-20,-3,1,,
,306,-19,,,,,,,,,,190,,,,-31,,33,27,10,-6,,
,400,2,,,,,,,,,,-1567,,,,-988,,-13,-11,-11,-5,,
,-627,,,,,,,,,,,-899,,,,-604,,-18,-10,-2,11,,
,143,-14,,,,,,,,,,501,,,,232,,1,11,13,-11,,
,-193,-17,,,,,,,,,,1742,,,,918,,4,-18,-4,-2,,
,3246,2,,,,,,,,,,246,,,,38,,35,4,,4,,
,-2765,19,,,,,,,,,,-1549,,,,-963,,-6,4,-11,-2,,
,-677,-36,,,,,,,,,,-921,,,,-630,,-14,-6,6,9,,
,226,2,,,,,,,,,,544,,,,260,,-31,3,9,-7,,
,-231,,,,,,,,,,,1808,,,,973,,-6,4,7,3,,
,567,,,,,,,,,,,79,,,,-115,,37,-5,-9,6,,
,-517,-18,,,,,,,,,,-1899,,,,-1311,,5,-1,-4,2,,
,144,-2,,,,,,,,,,-868,,,,-584,,-11,25,3,-7,,
,63,4,,,,,,,,,,537,,,,252,,-27,-24,-10,6,,
,-8,-16,,,,,,,,,,1820,,,,988,,-28,-1,15,6,,
,1002,-14,,,,,,,,,,273,,,,92,,52,10,-13,-19,,
,5226,33,,,,,,,,,,-1757,,,,-1167,,21,9,-8,-4,,
,-2651,-38,,,,,,,,,,-768,,,,-491,,-24,,11,7,,
,-3777,-10,,,,,,,,,,545,,,,246,,-6,-21,18,-8,,
,-168,12,,,,,,,,,,2004,,,,1174,,-40,-2,-19,11,,
,532,-13,,,,,,,,,,47,,,,-119,,29,7,-14,9,,
,-389,-17,,,,,,,,,,-1614,,,,-1021,,32,8,21,-1,,
,292,3,,,,,,,,,,-933,,,,-660,,-4,5,-2,12,,
,685,15,,,,,,,,,,637,,,,325,,-24,-18,-5,,,
,-604,-34,,,,,,,,,,2125,,,,1295,,-7,5,1,-19,,
,-416,17,,,,,,,,,,76,,,,-74,,45,-3,6,2,,
,945,-5,,,,,,,,,,-1880,,,,-1290,,-13,7,-7,-20,,
,-1109,1,,,,,,,,,,-639,,,,-380,,-2,-4,-1,19,,
,89,-25,,,,,,,,,,522,,,,205,,-11,4,8,-6,,
,265,3,,,,,,,,,,1602,,,,774,,-13,7,11,1,,
,341,10,,,,,,,,,,-12,,,,-146,,34,15,-13,7,,
,585,-31,,,,,,,,,,-1550,,,,-960,,38,-12,,-9,,
,-1605,,,,,,,,,,,-800,,,,-544,,-1,5,9,3,,
,802,-11,,,,,,,,,,635,,,,308,,-5,-6,-7,10,,
,116,12,,,,,,,,,,1873,,,,1042,,5,8,-18,10,,
,984,-2,,,,,,,,,,63,,,,-51,,19,-24,1,-2,,
,-1677,-2,,,,,,,,,,-1629,,,,-1037,,-10,6,11,-16,,
,285,2,,,,,,,,,,-829,,,,-576,,1,2,-1,-13,,
,305,-32,,,,,,,,,,727,,,,394,,-52,-4,-1,16,,
,-733,-16,,,,,,,,,,1952,,,,1119,,-24,-3,12,-8,,
,843,12,,,,,,,,,,-46,,,,-153,,25,3,-13,7,,
,-237,6,,,,,,,,,,-1804,,,,-1212,,-2,23,3,-9,,
,-246,-17,,,,,,,,,,-904,,,,-664,,7,-17,15,-3,,
,-93,-22,,,,,,,,,,805,,,,466,,-11,-2,-16,16,,
,70,3,,,,,,,,,,1775,,,,943,,-28,-21,18,2,,
,-379,-14,,,,,,,,,,-155,,,,-247,,55,34,-24,-15,,
,957,15,,,,,,,,,,-1855,,,,-1259,,3,5,17,10,,
,-24,-5,,,,,,,,,,-703,,,,-463,,-42,-17,-2,9,,
,295,-9,,,,,,,,,,753,,,,400,,-57,8,13,-25,,
,115651,13,,,,,,,,,,1875,,,,1041,,-4,-4,-21,22,,
,-3727,-2,,,,,,,,,,-192,,,,-273,,32,3,12,-14,,
,-2625,-31,,,,,,,,,,-1666,,,,-1070,,7,,-16,12,,
,-3813,-3,,,,,,,,,,-604,,,,-374,,2,-7,-3,13,,
,-3402,-25,,,,,,,,,,755,,,,392,,-41,-1,-6,-11,,
,-3403,-2,,,,,,,,,,1841,,,,1015,,-22,24,28,-11,,
,-3779,5,,,,,,,,,,-170,,,,-230,,38,-9,-3,-8,,
,-3668,-1,,,,,,,,,,-1845,,,,-1250,,-13,-10,-5,15,,
,-3719,,,,,,,,,,,-779,,,,-560,,-8,10,-12,-4,,
,-3705,,,,,,,,,,,729,,,,355,,10,-8,-3,-1,,
,-3810,-27,,,,,,,,,,1740,,,,914,,9,-10,11,2,,
,-3683,12,,,,,,,,,,-174,,,,-215,,40,2,4,-12,,
,-3831,1,,,,,,,,,,-1612,,,,-1023,,,16,-5,14,,
,-3721,-19,,,,,,,,,,-653,,,,-440,,-4,-24,2,4,,
,-3821,7,,,,,,,,,,722,,,,346,,-37,22,-4,-10,,
,-3720,-6,,,,,,,,,,1907,,,,1083,,-26,-4,-3,10,,
13,-3801,51936,,,,,,,,,,-1967,,,,-2473,,-45,10,27,-12,,
,-3710,-9,,,,,,,,,,1864,,,,1040,,5,,-31,9,,
,-2866,-32,,,,,,,,,,-351,,,,-332,,25,-33,16,5,,
,858,9,,,,,,,,,,-1740,,,,-1149,,-2,9,-11,-15,,
,2115,-28,,,,,,,,,,-624,,,,-434,,-17,7,9,-1,,
,-2524,25,,,,,,,,,,816,,,,401,,-11,18,-9,-2,,
,164,-29,,,,,,,,,,1772,,,,949,,,-11,7,23,,
,699,,,,,,,,,,,-365,,,,-335,,37,-23,1,-14,,
,-1213,-11,,,,,,,,,,-1644,,,,-1053,,6,7,-10,-2,,
,550,14,,,,,,,,,,-623,,,,-442,,-15,5,7,-5,,
,-378,-21,,,,,,,,,,790,,,,361,,-33,11,,11,,
,1254,2,,,,,,,,,,1964,,,,1148,,8,-10,-1,-4,,
,-1274,13,,,,,,,,,,-299,,,,-247,,49,-3,-4,3,,
,-41,2,,,,,,,,,,-1760,,,,-1170,,26,-3,-14,-2,,
,1248,2,,,,,,,,,,-672,,,,-502,,-31,3,5,-11,,
,-1331,-22,,,,,,,,,,768,,,,328,,-17,19,7,19,,
,161,-1,,,,,,,,,,1817,,,,1004,,27,-11,12,-7,,
,-219,-1,,,,,,,,,,-338,,,,-276,,39,-5,-6,2,,
,281,1,,,,,,,,,,-1708,,,,-1124,,2,-11,-4,,,
,316,-7,,,,,,,,,,-727,,,,-560,,9,7,-3,15,,
,-21,8,,,,,,,,,,1060,,,,616,,-42,-4,3,-36,,
,83,-40,,,,,,,,,,1852,,,,1039,,-4,,4,19,,
,-454,34,,,,,,,,,,-445,,,,-364,,25,-2,5,-18,,
,776,-33,,,,,,,,,,-1796,,,,-1217,,9,-16,1,33,,
,-998,-13,,,,,,,,,,-663,,,,-503,,-7,35,-10,-14,,
,601,9,,,,,,,,,,972,,,,518,,-50,,-5,-16,,
,80858,-13,,,,,,,,,,1862,,,,1057,,3,-8,7,18,,
,-1953,-13,,,,,,,,,,-358,,,,-273,,33,-9,-8,-10,,
,-2680,14,,,,,,,,,,-1812,,,,-1224,,13,19,15,-5,,
,-3889,-30,,,,,,,,,,-660,,,,-504,,6,-9,6,8,,
,-3321,16,,,,,,,,,,1190,,,,725,,-31,-2,-20,4,,
,-3725,,,,,,,,,,,1826,,,,1022,,1,12,3,-27,,
,-3528,-34,,,,,,,,,,-462,,,,-358,,65,1,-1,12,,
,-3775,21,,,,,,,,,,-1724,,,,-1146,,3,-9,-14,4,,
,-1723,-34,,,,,,,,,,-667,,,,-522,,-17,-25,1,8,,
,-3814,3,,,,,,,,,,987,,,,516,,-27,22,34,-16,,
,-2919,-3,,,,,,,,,,1921,,,,1119,,3,-7,-18,11,,
,-3810,,,,,,,,,,,-529,,,,-413,,32,26,-3,5,,
,-3411,3,,,,,,,,,,-1797,,,,-1217,,3,-24,10,,,
,-3749,1,,,,,,,,,,-504,,,,-361,,-10,-9,-37,6,,
,-3438,-34,,,,,,,,,,899,,,,417,,-13,9,29,-4,,
,-3725,,,,,,,,,,,1695,,,,904,,13,1,-2,6,,
4,-3389,15988,,,,,,,,,,-323,,,,-759,,-73,-2,-2,5,,
,-3748,24,,,,,,,,,,-658,,,,-518,,48,10,12,-21,,
,-3307,-3,,,,,,,,,,-1521,,,,-948,,17,14,-3,11,,
,-3740,-55,,,,,,,,,,-375,,,,-253,,-9,-12,9,-21,,
,-362,12,,,,,,,,,,958,,,,458,,-16,-5,-21,18,,
,-823,-28,,,,,,,,,,1630,,,,849,,-11,-1,9,17,,
,1155,4,,,,,,,,,,-713,,,,-552,,23,-14,5,-17,,
,-1959,12,,,,,,,,,,-1640,,,,-1070,,23,7,,-19,,
,1396,-14,,,,,,,,,,-531,,,,-413,,9,23,-6,8,,
,-1315,-22,,,,,,,,,,893,,,,389,,-31,-13,10,12,,
,440,7,,,,,,,,,,1714,,,,938,,-12,9,-10,1,,
,-624,1,,,,,,,,,,-528,,,,-359,,29,-25,3,-3,,
,173,-17,,,,,,,,,,-1476,,,,-908,,-12,7,9,11,,
,397,13,,,,,,,,,,-449,,,,-339,,-2,10,-8,4,,
,-507,-4,,,,,,,,,,1160,,,,647,,-10,-6,4,-8,,
,177,-5,,,,,,,,,,1729,,,,957,,12,-1,-10,-13,,
,227,-4,,,,,,,,,,-745,,,,-562,,32,9,12,-8,,
,511,-35,,,,,,,,,,-1689,,,,-1128,,-2,-6,,18,,
,-593,18,,,,,,,,,,-496,,,,-387,,3,14,10,-4,,
,178,,,,,,,,,,,1130,,,,603,,-41,-2,-12,11,,
,-669,-13,,,,,,,,,,1720,,,,953,,6,-21,,-5,,
,161,-19,,,,,,,,,,-862,,,,-659,,28,31,7,-26,,
,-226,33,,,,,,,,,,-1649,,,,-1084,,-4,-15,-11,13,,
,108,-49,,,,,,,,,,-283,,,,-193,,-25,-4,3,-6,,
,15,16,,,,,,,,,,1174,,,,632,,-50,-11,-12,23,,
,522,-13,,,,,,,,,,1698,,,,941,,-2,-6,15,-23,,
,785,1,,,,,,,,,,-981,,,,-770,,43,8,-15,10,,
,1252,,,,,,,,,,,-1728,,,,-1173,,4,11,13,-3,,
,-2282,-29,,,,,,,,,,-304,,,,-213,,,-6,-12,11,,
,295,-1,,,,,,,,,,1263,,,,719,,-17,7,-1,6,,
,371,16,,,,,,,,,,1732,,,,977,,17,-18,9,-2,,
,-638,-15,,,,,,,,,,-882,,,,-660,,35,9,6,-19,,
,-238,-1,,,,,,,,,,-1547,,,,-990,,5,-16,-6,25,,
,412,-44,,,,,,,,,,-611,,,,-526,,-15,53,4,-34,,
,-646,1,,,,,,,,,,1172,,,,617,,-47,-24,8,18,,
,2380,-12,,,,,,,,,,1637,,,,891,,-35,-14,-10,9,,
,-2443,3,,,,,,,,,,-848,,,,-608,,8,-5,-6,-9,,
,132,-3,,,,,,,,,,-1497,,,,-947,,2,1,-5,10,,
,314,-16,,,,,,,,,,-341,,,,-267,,22,5,4,5,,
,-326,,,,,,,,,,,1060,,,,501,,-27,10,4,2,,
,76,-13,,,,,,,,,,1725,,,,984,,2,-6,-6,-8,,
,8,11,,,,,,,,,,-790,,,,-540,,48,5,18,-2,,
,150,-1,,,,,,,,,,-1599,,,,-1046,,-2,-8,-7,8,,
,1769,-12,,,,,,,,,,-119,,,,-60,,-13,-1,-6,-9,,
,-1949,-18,,,,,,,,,,1395,,,,830,,-22,-3,5,-20,,
,231,3,,,,,,,,,,1490,,,,761,,2,8,-3,9,,
,-107,,,,,,,,,,,-1109,,,,-853,,25,-2,-1,4,,
,221,3,,,,,,,,,,-1709,,,,-1167,,-26,14,6,-1,,
,-280,-35,,,,,,,,,,-287,,,,-224,,-6,-9,13,-11,,
,-229,17,,,,,,,,,,1320,,,,745,,-22,-17,-43,-3,,
,1103,-15,,,,,,,,,,1494,,,,770,,27,-3,29,16,,
,-1042,,,,,,,,,,,-974,,,,-701,,44,32,,2,,
,369,-1,,,,,,,,,,-1575,,,,-1038,,-12,-20,-11,5,,
,1440,1,,,,,,,,,,-247,,,,-195,,-22,1,4,-1,,
,-1442,-4,,,,,,,,,,1117,,,,524,,-19,15,6,-25,,
,-318,-9,,,,,,,,,,1553,,,,839,,21,-23,-1,38,,
,545,-35,,,,,,,,,,-1173,,,,-880,,55,3,21,-34,,
,-335,13,,,,,,,,,,-1538,,,,-1004,,-21,-8,-25,20,,
,107,5,,,,,,,,,,-236,,,,-192,,-27,3,-4,-2,,
,16,-3,,,,,,,,,,1209,,,,611,,-20,4,-8,2,,
,-266,-14,,,,,,,,,,1632,,,,930,,35,4,24,1,,
,118,1,,,,,,,,,,-954,,,,-654,,-7,1,-16,-7,,
,-335,-17,,,,,,,,,,-1513,,,,-983,,-3,14,6,5,,
,221,1,,,,,,,,,,-371,,,,-334,,18,-8,10,4,,
,1005,-17,,,,,,,,,,1368,,,,763,,-31,-2,12,-13,,
,-412,,,,,,,,,,,1569,,,,873,,11,-3,-32,10,,
,-626,-13,,,,,,,,,,-1033,,,,-720,,12,19,8,3,,
,197,-4,,,,,,,,,,-1677,,,,-1149,,11,-13,-4,-10,,
,19,3,,,,,,,,,,-332,,,,-306,,-3,5,4,22,,
,-219,-1,,,,,,,,,,1402,,,,790,,-32,-13,13,-31,,
,346,-15,,,,,,,,,,1413,,,,728,,29,18,-13,,,
,439,,,,,,,,,,,-1186,,,,-865,,15,-5,,18,,
,916,-14,,,,,,,,,,-1455,,,,-940,,-22,-16,-5,-20,,
,-1355,,,,,,,,,,,-320,,,,-297,,-12,-7,-6,16,,
,-211,-19,,,,,,,,,,1368,,,,749,,-15,14,12,29,,
,-303,2,,,,,,,,,,1647,,,,967,,20,13,-5,-41,,
,-125,,,,,,,,,,,-1184,,,,-853,,40,-21,-2,19,,
,364,-14,,,,,,,,,,-1550,,,,-1036,,10,17,-5,-4,,
