Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Pz (uV),P4 (uV),O1 (uV),O2 (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,39,-13,-6,-2,-12,-8,-10,-10,1,,7,-14,-5,9,10,4,-8,1,,,,,
,-1138,13,-8,9,3,-4,12,13,3,-7,3,6,8,4,-3,-7,-8,-16,,,,,
,1123,-13,-9,-2,4,16,10,5,6,7,-6,,7,-10,,4,12,13,,,,,
,-413,3,11,2,-10,-9,2,-8,-10,7,-13,-5,-2,2,-4,-1,-4,12,,,,,
,-39,10,10,8,6,-2,-8,-2,10,-6,11,9,-9,1,-10,-5,5,-12,,,,,
,-725,-29,-4,-16,-2,-1,-5,7,-5,-2,10,9,1,-2,7,10,5,-1,,,,,
,340,-3,2,-4,7,7,5,2,-6,-7,-8,2,5,6,-2,-5,7,3,,,,,
,667,27,4,5,4,-6,9,,3,3,6,-1,13,3,2,,2,2,,,,,
,-516,-5,-1,-2,-1,-13,-5,5,6,-1,,-17,-9,1,6,1,,-1,,,,,
,183,-3,-8,-3,-14,6,-4,-9,-1,4,-3,10,2,-2,2,12,-8,-3,,,,,
,-399,-16,,-5,1,7,-10,-11,1,2,2,15,-3,-10,-10,-9,-14,14,,,,,
,586,4,,3,,6,14,4,-8,3,-4,-13,-1,10,4,-5,,,,,,,
,372,-5,-2,2,-3,-3,1,7,1,-2,-8,-12,5,-14,3,11,1,-14,,,,,
,-1059,-14,-1,2,8,3,-11,6,7,-4,2,-5,-3,1,-2,10,1,-2,,,,,
,15,20,3,8,-10,-5,-2,-4,-5,-12,8,14,-1,6,-4,-16,6,3,,,,,
,-867,-20,5,-14,,3,3,5,4,3,-7,,4,-13,-16,-6,-5,-7,,,,,
,-165,13,6,-10,9,3,11,-11,8,5,12,-1,-8,13,2,16,6,23,,,,,
,226,-1,-4,9,9,-11,-6,10,-16,-11,13,,,6,17,-7,9,2,,,,,
,-4,4,-3,14,2,13,4,3,10,10,-5,1,-1,-3,1,-7,-3,-4,,,,,
,30,-14,9,1,3,-4,-4,-20,,-2,-13,-2,8,2,-1,-6,2,-11,,,,,
,-341,-16,-10,-4,-11,-4,-6,3,3,7,2,7,-6,-3,-1,6,-5,5,,,,,
,126,-4,-5,-2,2,-3,11,8,-2,-2,-9,-3,-1,-4,2,3,-9,-2,,,,,
,200,-1,4,4,11,10,-8,13,9,11,-3,-7,,,6,-6,-4,-8,,,,,
,335,19,3,4,-2,-6,-2,-4,-7,-23,12,1,-3,3,-5,4,8,-2,,,,,
,419,3,10,-9,-1,-17,8,-4,-3,7,,1,-1,10,-10,-3,,2,,,,,
,-966,-16,-15,4,,7,,2,-12,7,-17,3,-7,-3,-1,,-9,-2,,,,,
,76,12,7,-6,-6,-1,-4,3,-2,-5,13,-4,9,-2,6,7,1,17,,,,,
,-48,1,6,1,1,13,3,2,5,8,,2,6,7,2,3,3,,,,,,
,12,-18,-4,6,-3,4,15,2,12,,-13,-7,-13,3,-4,4,3,-7,,,,,
,-296,2,-18,,3,9,-7,-9,3,-12,6,-3,9,-14,12,-2,1,-7,,,,,
,288,-4,6,-1,13,-7,-1,5,-4,-3,16,17,2,14,3,,10,-1,,,,,
,-65,1,5,-4,-2,-6,-4,-8,-6,10,7,-4,,-17,-15,-6,-3,,,,,,
,5049,-6,7,1,-10,6,,-2,11,17,-7,-15,2,-3,-10,-9,-14,9,,,,,
,-3875,40,4,,-1,-14,-11,,2,-25,-12,2,5,8,4,-3,4,4,,,,,
,-1170,-46,-1,-8,-8,-4,1,-5,-9,6,-8,11,2,1,1,8,-8,-7,,,,,
,-4,11,5,3,-2,14,9,8,1,7,22,-5,-9,,-4,-10,6,-10,,,,,
,313,-3,-3,6,16,-3,,-1,5,-15,-2,5,-2,3,7,5,15,15,,,,,
,1300,15,-55511,-55502,-55546,-55568,-55533,-55529,-55566,-55581,-55449,-55440,-55460,-55502,-55424,-55455,-55474,-55465,,,,100,
,-725,-17,-223149,-223101,-223290,-223415,-223229,-223264,-223386,-223438,-222882,-222845,-222984,-223097,-222863,-222975,-222975,-223020,,,,-100,
,1306,28,-56073,-56042,-56114,-56131,-56072,-56093,-56114,-56139,-55995,-55985,-56036,-56046,-56013,-56021,-56018,-56059,,,,,
,-671,-38,-3,8,4,16,-1,8,11,-5,6,-3,6,1,10,10,8,8,,,,,
,171,-2,16,2,,-6,-2,6,3,-2,7,-2,,-13,2,,-2,-13,,,,,
,-423,16,5,3,-5,2,3,-5,-17,14,-2,-5,-17,-2,-15,-7,-13,-14,,,,,
,77,-3,5,5,2,-2,-6,-8,5,6,-6,9,8,2,-4,,1,2,,,,,
,362,,-16,-13,2,-1,-5,-3,10,-14,9,-4,16,27,19,-1,4,13,,,,,
,-600,-6,2,1,14,10,6,8,-6,-6,1,-6,-13,-12,-2,-6,7,-7,,,,,
,55,10,-8,-9,-5,-10,1,-7,-9,7,1,5,-2,-5,10,8,-7,,,,,,
,348,1,1,-4,2,-1,-1,-5,,,-5,11,6,-9,-11,4,6,3,,,,,
,66,-10,,2,-8,4,,11,15,7,-2,-1,3,5,-4,-5,-7,-4,,,,,
,-558,,,-2,-9,-7,3,9,-10,-11,4,-15,-9,-9,-12,4,1,-11,,,,,
,402,,2,10,12,6,-1,-6,,-5,-13,5,2,8,4,1,-1,1,,,,,
,696,-19,1,1,-5,8,-1,-4,10,10,-6,8,6,-1,7,2,3,14,,,,,
,-970,20,6,-2,11,-3,10,1,,5,7,-1,8,-1,-4,7,-7,-4,,,,,
,-244,-20,2,,-5,3,1,14,-1,-3,2,-2,-3,10,8,-5,3,,,,,,
,544,,-16,5,-6,-1,-7,-1,-7,-3,4,7,3,-6,7,-8,22,7,,,,,
,-495,5,-2,-9,,-9,-5,-3,-2,3,-11,-10,-7,-4,-6,-4,-17,3,,,,,
,1013,-4,6,-14,5,-12,-10,1,-1,2,,3,5,-1,-9,3,-10,12,,,,,
,145,-1,12,13,-1,3,8,-10,-1,2,13,2,3,2,,,8,-4,,,,,
,965,,-9,,-2,,7,-2,-1,-12,7,-9,-8,-6,9,-1,,-18,,,,,
,-1888,10,-2,12,1,12,4,9,12,9,-14,8,-8,-4,-9,6,2,1,,,,,
,471,-10,-2,-11,3,-8,1,-2,5,5,1,-6,10,13,2,-1,-3,,,,,,
,-336,1,15,7,2,20,,4,3,-3,-1,9,12,10,2,-6,-8,-1,,,,,
,-815,-1,-4,3,-8,-3,-5,1,-5,2,14,13,-9,-10,-6,-3,-1,5,,,,,
,541,,,,1,-1,-1,-12,-2,-10,-12,-17,-13,-18,,4,-5,-7,,,,,
,551,,5,,-6,-8,-5,-3,5,-3,-10,-12,-10,5,12,-8,5,,,,,,
,261,-22,-3,-7,6,2,-3,2,-9,2,8,9,7,6,3,7,4,5,,,,,
,-826,21,-5,-4,-5,-4,11,-13,,1,4,4,4,2,-11,6,1,-4,,,,,
,-66,2,-6,-10,2,4,2,9,-6,-8,10,,7,8,-2,-6,5,9,,,,,
,1138,,13,20,-5,1,-4,15,7,8,3,-6,-6,-11,-4,-6,-4,-2,,,,,
,-895,-26,-13,2,-3,3,-6,-21,1,4,-5,-2,4,-11,2,5,4,-3,,,,,
,-307,25,7,-7,12,-1,-1,8,4,-1,-11,-10,-1,,5,-2,8,18,,,,,
,440,1,-2,,-1,-1,10,5,2,-15,4,15,-2,17,-1,4,-6,-2,,,,,
,279,-47,7,4,2,1,2,-3,-2,8,4,-2,6,-2,10,7,-6,-18,,,,,
,2999,3,-12,-8,-8,-5,,6,1,8,7,-3,-2,5,14,2,8,10,,,,,
,-3095,18,2,-2,,-6,-5,2,-1,-4,-4,3,8,11,-4,,5,-2,,,,,
,1685,-21,15,-3,-4,2,,-12,-14,-12,-4,10,-10,4,-10,3,-4,4,,,,,
,-1996,24,5,-6,5,3,9,3,-6,6,-1,-10,1,-1,-8,-9,-2,2,,,,,
,523,-10,-13,15,-6,10,-12,1,,3,6,-7,-2,-12,-8,2,-1,-17,,,,,
,-67,-11,-3,14,-5,-17,,-7,8,12,-3,7,-3,1,-1,2,10,4,,,,,
,11,15,5,-17,6,-2,6,10,8,4,-2,-5,16,6,8,1,,,,,,,
,422,-18,-4,-8,10,10,-2,6,-6,-9,-1,2,-12,-8,4,-11,-8,-3,,,,,
,3103,-13,-8,12,4,-2,-6,-8,-4,-3,-13,,-2,-1,5,-4,6,-1,,,,,
,-3521,27,7,-4,1,-4,4,-1,3,-5,-9,-2,-2,-6,-9,1,-9,-1,,,,,
,-1129,-14,13,-2,-18,6,,3,-1,2,19,7,25,1,9,1,3,12,,,,,
,20,-18,-7,5,10,,-5,-2,11,5,15,10,-1,5,-2,4,16,-4,,,,,
,739,5,-17,-13,-10,-3,-1,-4,-5,-17,-10,-2,-12,7,-3,9,-10,-6,,,,,
,-31,18,-2,13,-8,-7,-3,4,11,11,-8,-2,-9,,-2,-17,-11,2,,,,,
,-767,-22,2,9,15,2,2,-1,-11,14,1,-6,4,-17,3,4,-2,-1,,,,,
,584,4,-1,-18,-5,-4,4,-9,-1,-9,15,,-7,13,4,2,-3,-3,,,,,
,639,12,7,2,10,21,-1,17,,-14,,6,10,6,-1,5,-5,-2,,,,,
,-1071,-29,10,1,5,2,5,5,1,12,-10,-9,-8,-7,-6,1,9,7,,,,,
,308,13,-14,2,3,-6,-7,-12,-9,-2,-3,4,-12,-4,-3,-2,4,6,,,,,
,1135,4,3,13,-4,-16,9,7,-2,1,5,5,8,-3,5,-2,-3,-8,,,,,
,-2216,-4,1,-8,6,1,-5,-6,8,-1,-9,1,3,-4,-3,-1,-7,3,,,,,
,-50,,9,2,,2,3,2,11,-1,-1,8,9,14,13,16,13,9,,,,,
,231,-13,-3,-10,-1,3,-3,-9,3,3,17,-10,-2,4,-12,,-5,6,,,,,
,-188,3,8,-2,-14,-6,7,6,-8,,-7,1,2,-5,1,-7,-4,-16,,,,,
,135,10,2,8,-1,6,-8,2,5,,-7,1,-6,-12,-4,-9,2,-12,,,,,
,5,,-14,-13,5,-4,8,2,-10,2,-3,-10,1,-3,-5,,7,3,,,,,
,-213,-31,-8,10,6,6,-9,,-1,4,13,8,-1,11,9,-2,5,10,,,,,
,46,,7,2,-4,5,-4,-10,-9,6,-15,-1,,,-2,-6,-10,-5,,,,,
,-78,3,-2,-4,14,11,26,12,11,,12,,10,10,6,18,1,13,,,,,
,-97,2,1,11,-3,-8,-10,4,4,-9,2,-13,-6,-13,-5,7,-9,,,,,,
,247,-5,-1,-1,-18,-2,-8,-7,-4,5,-2,2,-13,,-2,-9,-2,,,,,,
,515,18,3,-9,4,-11,-6,-6,-1,-13,11,6,15,7,10,,15,4,,,,,
,-625,-18,12,7,,3,4,-5,7,2,-3,2,8,-10,-7,10,,-6,,,,,
,29,5,-1,3,-3,2,,5,-3,1,-12,6,1,-3,-4,-5,4,-2,,,,,
,243,-10,-14,4,3,7,-5,8,8,1,2,-1,-12,12,4,-7,-6,-2,,,,,
,-88,5,-2,-7,-15,-5,-4,-10,-6,-4,-3,2,-2,4,4,-13,7,-7,,,,,
,5739,-1,10,-12,2,2,5,2,-13,,-2,9,1,5,-3,,-6,10,,,,100,
,-3132,-18,3,5,6,-5,-3,7,,1,-2,-10,-7,-12,-22,-5,-10,-3,,,,-100,
,-1351,10,-3,3,10,5,-1,-4,,7,7,-1,10,1,10,12,6,8,,,,,
,-607,9,-4,-4,-1,-7,4,-11,8,-1,-7,1,6,-5,11,21,5,5,,,,,
,1892,,1,9,2,1,9,9,7,,7,,-7,,-4,1,10,1,,,,,
,-1590,-13,-6,-6,3,-3,-5,-5,-8,4,7,9,-5,3,-2,-11,-11,-6,,,,,
,1307,-17,6,1,,1,7,-1,-7,-15,3,-11,-4,5,-2,-2,1,-7,,,,,
,-1411,,5,5,-12,2,,5,7,-6,-18,-2,5,-10,5,-1,-10,2,,,,,
,-150,17,3,5,8,-5,-4,2,1,8,-4,-4,9,4,1,-1,-4,-12,,,,,
,1005,3,-8,-7,-2,-1,7,-1,,6,10,-1,5,2,6,-4,14,3,,,,,
,-1289,,-5,1,13,1,-8,-2,-13,4,-12,4,2,5,-3,-8,-4,1,,,,,
,1301,-3,-5,-12,-6,5,-10,,8,-6,-2,3,-11,-6,-16,5,-11,-5,,,,,
,-553,-28,17,5,-14,4,17,-2,2,1,16,-12,-3,3,-9,2,6,14,,,,,
,575,11,,3,4,5,,8,-6,7,7,3,6,-4,12,2,9,14,,,,,
,-594,,-8,5,-12,-9,-3,6,11,-6,-10,4,-17,-5,-6,1,-2,-15,,,,,
,671,,3,-4,9,-2,5,-12,,-1,8,13,7,9,12,-3,12,,,,,,
,-1253,,,1,8,5,-13,-2,-4,5,1,3,3,3,18,4,-5,-3,,,,,
,992,-9,-10,1,9,-3,10,,-6,-1,6,-17,-15,-10,4,4,-16,-1,,,,,
,-1250,13,-5,-12,-10,-13,-4,-10,8,-10,-14,-3,9,3,-3,-6,12,2,,,,,
,1418,-4,3,9,1,8,-1,21,1,13,-4,2,13,4,-4,,-9,-6,,,,,
,-787,-8,7,1,,7,10,4,2,-3,2,-3,-10,5,-14,-4,-2,-4,,,,,
,262,-19,2,-11,10,-5,-5,-7,5,8,3,2,-15,-1,-2,-2,10,-3,,,,,
,-283,17,-7,7,-8,3,-6,-2,2,-4,6,13,7,-7,16,8,-9,8,,,,,
,-481,-4,4,9,-3,7,4,-10,-7,-3,-2,1,8,-10,-18,9,4,10,,,,,
,378,-16,9,1,2,-3,-1,11,9,-2,4,-4,2,3,3,-16,-1,4,,,,,
,256,,-7,-10,-6,-12,-3,2,-8,1,6,10,1,2,13,8,,-3,,,,,
,4582,9,-1,-7,4,-3,-2,-5,3,6,-3,-9,3,5,-11,9,11,-12,,,,,
,-2965,10,10,3,-7,8,7,-6,-17,-15,-8,-16,-5,5,-2,-26,-3,3,,,,,
,-1554,-13,-9,7,-2,6,10,13,4,-1,2,11,,5,5,-2,2,2,,,,,
,1812,-5,3,-8,-6,-13,-15,-15,-1,-2,3,-1,15,-5,2,14,-1,8,,,,,
,-1966,-16,-7,3,10,5,-2,8,,4,-2,-1,-1,,11,8,-8,-15,,,,,
,1089,14,4,-5,-1,10,1,6,2,-2,-3,-3,-10,1,,,-6,6,,,,,
,-908,2,6,14,16,3,2,3,3,23,5,5,-1,-6,-16,6,10,1,,,,,
,601,-10,1,9,-2,-5,-3,-10,,-8,-9,4,-7,-7,8,-6,1,,,,,,
,446,9,-4,-6,3,-4,-2,-2,-3,-7,-8,-5,3,2,-7,-12,-5,-2,,,,,
,-1047,-10,6,2,-1,-4,-11,5,2,5,5,4,3,12,-1,-2,-6,-4,,,,,
,-244,-18,-5,-2,-15,11,12,-3,-1,-10,3,-6,2,-1,5,15,-10,-1,,,,,
,233,-1,2,-10,-2,-2,6,3,2,-1,,4,9,-4,14,2,17,2,,,,,
,-460,-3,,-5,8,-2,4,-1,-9,13,-4,-2,-2,-7,-12,-4,1,3,,,,,
,108,,6,9,-4,-7,-15,6,13,10,-2,8,-2,-5,8,2,-2,-2,,,,,
,21,22,,1,8,14,,-6,2,-2,10,-10,-1,1,-2,-9,12,-6,,,,,
,1169,-18,-9,-7,-3,-12,-4,-5,-1,-15,5,-2,-19,-3,-7,3,,6,,,,,
,-181,-4,-5,10,-9,7,12,,-6,7,-9,1,10,19,10,-2,-7,3,,,,,
,378,22,24,5,11,-4,,10,5,4,10,4,9,19,6,7,1,-10,,,,,
,-208,-22,-11,-4,-8,,-4,3,-2,-15,-13,-5,-11,-18,-19,-10,-4,-3,,,,,
,-941,,-5,-8,-1,4,9,2,10,4,,-7,4,-17,,-1,-14,9,,,,,
,1024,,-3,,2,-2,-6,-15,-10,-6,-5,6,8,3,1,7,5,14,,,,,
,-1041,,6,-2,,-10,-11,-9,,12,-10,6,9,-1,-9,-5,6,-14,,,,,
,200,-18,8,8,11,12,17,22,6,4,10,-8,-7,11,-2,-9,-5,-5,,,,,
,311,18,-13,-3,1,1,-2,-17,-3,-7,7,15,3,-6,11,-5,10,8,,,,,
,-148,,2,9,-2,-3,-2,2,-12,-10,-17,-11,2,-13,-13,4,-5,-7,,,,,
,-360,4,2,-6,1,11,,7,14,,5,-7,-12,6,2,10,4,7,,,,,
,-133,-4,10,-6,-15,-3,3,5,7,7,10,5,-2,4,,-3,-2,1,,,,,
,-329,-26,,10,9,-7,1,-1,-10,7,-8,-4,-2,1,5,4,1,5,,,,,
,1374,16,-9,-3,-7,-5,-10,-3,-2,-5,8,-8,5,11,2,6,8,1,,,,,
,-459,1,-14,3,-4,-3,3,4,-11,-1,9,5,-1,-2,5,5,-13,-12,,,,,
,171,-26,55501,55495,55545,55564,55533,55517,55574,55576,55446,55450,55450,55488,55428,55453,55475,55458,,,,,
,-1372,24,223140,223091,223299,223400,223229,223263,223374,223451,222874,222846,222988,223079,222865,222964,222972,223039,,,,,
,1001,9,56068,56056,56101,56140,56063,56095,56120,56142,55979,55990,56037,56056,55998,56026,56019,56067,,,,,
,-994,-29,21,1,10,17,15,14,-3,,2,,2,15,5,-16,-12,-1,,,,,
,473,,1,-2,10,1,7,-3,8,,8,-1,1,,19,5,3,-4,,,,,
,53,-13,-5,-7,-15,-13,-16,-6,-10,3,3,-12,5,2,-7,3,16,-6,,,,,
,513,13,-3,-10,-6,-5,3,-6,-6,-1,9,17,,2,-12,20,1,-1,,,,,
,-229,5,1,2,8,5,7,14,2,-1,-8,2,2,,-5,,-11,-3,,,,,
,477,-5,-8,16,2,11,-6,-4,-1,-4,-14,-7,-20,-9,1,-6,-3,6,,,,,
,-836,-10,,4,-3,-9,6,2,2,-5,6,-5,2,2,4,-4,4,10,,,,,
,-170,,8,-14,1,-7,9,-9,-1,-5,6,1,18,11,7,-3,3,-3,,,,,
,-33,13,-2,-2,2,8,-17,-5,3,6,-5,-3,-3,-8,,-5,-4,-10,,,,,
,708,,-7,11,-4,-5,1,-2,5,9,2,-1,-12,-12,-2,6,6,20,,,,,
,-60,-29,-1,-9,-5,,-2,6,-1,-11,-5,8,10,7,2,5,-14,-1,,,,,
,-495,13,8,5,,3,6,-3,2,4,-10,-3,-4,9,,-8,-5,-17,,,,,
,1456,-17,7,-7,4,-6,3,5,,2,5,2,-1,1,-15,8,15,-1,,,,,
,-879,-2,-18,-4,-10,6,-13,-8,-16,-3,2,-11,-7,-8,3,-8,-1,4,,,,,
,-294,26,3,16,5,-2,-3,,1,,3,5,5,6,15,-1,5,-5,,,,,
,120,-24,11,3,-3,3,10,7,9,-2,8,-3,-10,1,-15,-2,-3,,,,,,
,-215,,5,-3,-5,3,12,1,9,-10,-7,7,-8,-2,6,-2,,1,,,,,
,440,17,-6,-12,9,2,-12,3,-13,10,-3,-5,7,,-3,-6,-3,5,,,,,
,3074,-13,-8,-4,5,-3,1,-2,2,5,-2,6,15,2,-2,13,-3,-5,,,,,
,-3151,-17,13,10,9,3,3,17,2,,6,5,9,-2,11,8,13,,,,,,
,-743,13,-9,-3,-12,,-12,-13,3,2,,-8,-19,-4,-5,,-6,-9,,,,,
,99,-13,20,-3,11,-7,5,-11,3,-1,-1,,5,4,-2,7,3,9,,,,,
,131,,-7,4,1,11,3,-2,-12,-7,10,7,11,5,10,-4,-2,9,,,,,
,761,,-2,10,-12,-8,4,7,2,6,-5,-2,-5,-9,-5,-9,-1,5,,,,,
,-584,16,-12,-9,-6,-3,4,-2,2,2,-6,,,1,-8,9,,-6,,,,,
,439,,5,4,-6,-11,-8,-2,4,3,6,6,1,-4,,,5,-1,,,,,
,488,-3,5,-2,9,17,-2,9,-3,-3,-1,6,1,8,-3,-7,-10,2,,,,,
,-687,-13,2,,11,11,5,3,-1,-2,-4,-5,10,-11,6,-6,-20,-2,,,,,
,-38,,-5,-10,-16,-11,-3,-20,6,1,,-1,-6,8,12,10,14,-3,,,,,
,941,-18,-1,12,-10,-11,-2,-10,-2,-5,-1,-7,-19,5,-1,1,6,,,,,,
,-1157,18,1,11,15,10,10,16,-2,5,1,-3,12,-2,-12,2,-5,-4,,,,,
,198,-18,-5,-13,10,7,5,10,16,-5,3,,1,1,,-3,6,12,,,,,
,287,5,3,6,-6,3,-6,,-3,8,2,-4,2,11,7,5,,-16,,,,,
,342,-6,-7,-8,2,-17,-12,2,-11,-1,-4,-4,-2,-7,1,-7,-7,3,,,,,
,-551,1,,2,-2,-2,7,5,2,5,-14,7,-4,-13,-15,-6,1,-5,,,,,
,1531,5,4,-5,-1,4,14,-13,1,12,3,-8,9,3,1,3,-7,-1,,,,,
,-2094,-2,7,4,-2,-9,-11,,-6,-19,10,2,10,6,7,-7,11,6,,,,,
,17,-4,8,-4,,5,-6,5,3,-1,12,14,-1,4,-5,6,12,8,,,,,
,-314,1,-7,,,,-4,3,-3,-7,-6,,-10,5,4,-6,-8,,,,,,
,544,-4,8,11,-3,-5,-2,3,-3,13,-4,-11,-4,-7,-5,2,-7,2,,,,,
,-700,-5,-1,6,3,-4,5,-11,3,-10,6,6,,9,5,18,9,-8,,,,,
,662,13,-18,-15,-11,11,-3,-2,-1,-4,,-6,-5,-15,2,-6,-5,-9,,,,,
,162,-14,12,6,-2,6,5,7,1,8,-13,1,-3,,,-7,-6,2,,,,,
,-575,10,6,-1,15,4,5,1,4,10,-1,11,-3,,,-12,3,-4,,,,,
,1072,-1,-17,-10,-1,-3,-1,6,10,-5,15,-9,6,1,1,6,1,11,,,,,
,-56,-53,,5,9,-2,-9,-8,-16,8,6,-7,6,4,-9,7,5,-9,,,,,
,-749,44,7,1,-4,,-2,-6,3,-7,2,9,-5,-10,3,5,-6,8,,,,,
,796,-1,6,2,-4,15,11,12,-2,-1,-4,15,9,5,10,4,,2,,,,,
,-367,2,-1,-2,-2,-21,-1,-4,5,6,,-10,3,5,-7,-2,14,1,,,,,
,181,-45,2,,4,1,10,4,1,-12,-16,3,1,3,1,-1,-2,-6,,,,,
,-81,44,-15,-3,,-11,-6,1,-4,-1,,-2,1,6,-1,-3,-4,10,,,,,
,651,-55,1,-1,-3,14,-6,-1,1,8,4,-7,-7,-7,-2,-8,-12,-2,,,,,
,-1010,-2,8,3,8,2,2,-1,-3,-8,1,1,-1,-7,7,-3,-1,-10,,,,,
,520,13,-7,1,,-2,-4,-3,,-11,-11,-10,-7,5,-10,,-5,10,,,,,
,-265,-9,-4,6,7,-10,8,-5,9,11,-4,-3,-4,3,6,2,-9,2,,,,,
,402,,-10,3,-11,-4,-12,-8,-3,-15,-2,5,4,-8,-3,,14,-3,,,,,
,-786,-2,20,-6,-7,22,10,14,,10,16,12,10,2,-4,-2,,8,,,,,
,1014,9,-4,2,-6,-3,17,-1,,10,1,1,-11,6,6,7,4,-11,,,,,
,-818,-9,5,14,15,-2,-12,-7,,7,2,-12,-7,-2,3,2,7,-3,,,,,
,-272,13,-1,-7,,4,-8,1,-7,-9,5,7,4,1,-3,-21,-2,-6,,,,,
,890,-31,-4,-14,-4,-7,10,,6,4,-15,1,8,3,5,8,-5,-1,,,,,
,-835,-1,,-3,4,-15,-4,2,-1,3,11,4,,-7,5,14,2,8,,,,,
,490,20,-11,3,-6,9,-16,2,-8,-4,5,3,8,-1,-17,-5,-2,-2,,,,,
,957,-3,-1,-7,,-2,2,-1,4,-3,-16,-3,-1,-5,-3,-2,-3,4,,,,,
,-1854,-5,1,11,-2,,4,2,10,2,8,1,2,,9,-3,,1,,,,,
,783,7,,-2,7,-2,4,-3,-8,-3,-3,3,-9,1,-3,9,13,-4,,,,,
,-467,-28,16,,-2,10,5,6,3,5,-4,-9,,14,5,-5,-3,13,,,,,
,3222,-2,4,,3,-2,,,-2,-9,5,-4,3,-10,-2,-5,-1,-6,,,,,
,-3457,-1,-10,8,-9,9,-7,-5,2,-1,7,17,3,3,2,6,1,10,,,,,
,2100,12,4,-10,-4,-11,,-2,-5,2,-3,-7,7,14,-1,5,1,-5,,,,,
,-2075,-16,-6,2,,-1,,-6,5,3,-9,-5,-2,-17,-2,,6,-8,,,,,
,2044,16,9,,16,13,-1,2,-4,-3,11,8,-12,-11,8,-3,-9,-3,,,,,
,-1552,-12,3,7,-5,-11,7,8,5,9,8,,7,14,-6,-2,5,10,,,,,
,598,11,-9,2,-3,-2,7,,-2,16,-7,6,-15,-5,2,-1,-7,3,,,,,
,-121,-9,6,-7,6,6,-1,-7,4,-26,6,-7,5,2,13,,2,-14,,,,,
,-14,,-8,-3,8,7,-12,-7,-6,4,1,-2,7,4,-15,,5,3,,,,,
,27,-1,3,7,-16,-7,1,12,3,,-14,-5,-13,-13,-3,4,-2,-15,,,,,
,-739,,-2,,4,-6,23,6,8,9,-8,4,2,8,7,2,1,8,,,,,
,109,-21,3,-1,12,14,-15,-5,1,-6,2,-9,8,5,13,-7,4,15,,,,,
,2084,20,-3,-7,-6,-7,-14,-7,-1,-4,,-1,-5,,-7,-3,4,-1,,,,,
,-2830,2,,3,-10,-3,6,-3,-6,6,-3,-9,7,-3,-10,5,-20,-9,,,,,
,916,,-5,6,3,-7,3,-8,-7,,5,17,-2,7,-11,7,7,10,,,,,
,885,-19,-2,-15,-6,19,-1,13,,-21,-2,8,-5,-15,6,4,-1,-4,,,,,
,-358,-14,5,,-1,-2,,3,2,,1,-10,10,2,10,-12,10,1,,,,,
,-515,,-1,9,1,-10,,-2,11,2,7,5,-9,-5,,3,-4,-4,,,,,
,299,2,,6,1,-4,-1,6,,7,6,7,8,6,-5,1,-5,11,,,,,
,-1264,11,3,3,-2,9,4,-6,-7,7,-5,-9,-3,15,10,-6,6,1,,,,,
,391,-11,-5,-6,-3,-2,-2,-4,-22,,4,-2,-1,-18,-2,4,-13,-10,,,,,
,-29,11,13,-4,1,-7,4,7,11,-1,-7,-15,-5,-7,-16,4,-8,-20,,,,,
,-62,-5,-4,4,7,1,-8,,7,1,5,15,4,17,9,5,7,1,,,,,
,-168,-7,-4,-4,1,15,5,11,4,1,2,1,3,-5,20,-6,9,9,,,,,
,132,11,16,1,-3,5,-5,-5,7,8,-8,-2,6,13,-11,2,-5,4,,,,,
,-38,-11,-11,-6,-1,-16,-6,-18,-20,-11,-2,-1,-2,,-9,7,3,6,,,,,
,341,1,3,-2,2,-6,13,-1,,7,7,-2,-8,-5,5,-3,1,-5,,,,,
,-738,-18,1,9,7,9,8,17,8,-2,-9,13,1,7,-1,-13,3,-10,,,,,
,2888,-3,1,6,4,2,-12,17,,2,4,-17,8,-8,-5,-5,-19,3,,,,,
,-2155,19,-7,-11,-16,7,-8,-21,2,,,-4,-19,2,1,15,9,15,,,,,
,199,-18,-15,-1,2,-8,,,-2,6,6,10,,-2,4,2,3,-3,,,,,
,-511,-12,8,4,12,-2,12,-1,3,-8,-6,,2,-3,1,-9,13,,,,,,
,856,10,6,2,-10,2,-3,6,10,-7,-3,-7,5,-1,9,10,-6,-11,,,,,
,-340,1,-2,9,1,-6,5,-3,-5,11,-1,7,3,-4,-9,-16,-8,11,,,,,
,-448,-10,-7,-8,3,-10,-7,-2,3,-9,12,-3,5,11,-3,5,1,-5,,,,,
,1182,,12,2,-8,13,-7,-18,-4,7,-5,-7,-2,-5,-2,13,2,,,,,,
,-977,14,10,-15,2,4,5,3,-5,8,7,-1,-3,,14,,-5,3,,,,,
,-106,-14,-12,-6,5,1,-4,11,-5,-3,-7,12,-4,,3,-10,3,5,,,,,
,-290,,,16,-4,-6,,-2,1,3,5,,7,-7,-5,-3,3,-8,,,,,
,828,-1,5,2,4,-2,3,6,1,-3,-1,-3,4,,-10,14,-3,-1,,,,,
,-117,2,-3,-8,1,-4,4,4,7,-7,3,12,-6,4,7,1,5,9,,,,,
